ClassKind,icd11Code,icd11Title,icd11TTDalias,isLeaf,MeSHDiseaseID,MeSHDiseaseTerm,HSDNCount,TTDTitle,TTDDrugCount,DrugPresentInBlock,icd10Code,icd10Chapter,icd10Title
category,FA32.0,- - - - Recurrent instability of patella,,True,,,,,,,M22,XIII,Disorders of patella
category,FA32.1,- - - - Patellofemoral disorders,,True,,,,,,,M22.2,XIII,Patellofemoral disorders
category,FA32.Y,- - - - Other specified disorders of patella,,True,,,,,,,M22.8,XIII,Other disorders of patella
category,FA32.Z,"- - - - Disorders of patella, unspecified",,True,,,,,,,M22,XIII,Disorders of patella
category,FA33,- - - Internal derangement of knee,,False,,,,,,,M23,XIII,Internal derangement of knee
category,FA33.0,- - - - Cystic meniscus,,True,,,,,,,M23.0,XIII,Cystic meniscus
category,FA33.1,- - - - Discoid meniscus,,True,,,,,,,M23.1,XIII,Discoid meniscus (congenital)
category,FA33.2,- - - - Derangement of meniscus due to old tear or injury,,True,,,,,,,M23.2,XIII,Derangement of meniscus due to old tear or injury
category,FA33.3,- - - - Loose body in knee,,True,,,,,,,M23.4,XIII,Loose body in knee
category,FA33.4,- - - - Chronic instability of knee,,False,,,,,,,M23.5,XIII,Chronic instability of knee
category,FA33.40,"- - - - - Chronic instability of knee, medial collateral ligament or other or unspecified part of medial meniscus",,True,,,,,,,M23.5,XIII,Chronic instability of knee
category,FA33.4Y,- - - - - Other specified chronic instability of knee,,True,,,,,,,M23.5,XIII,Chronic instability of knee
category,FA33.4Z,"- - - - - Chronic instability of knee, unspecified",,True,,,,,,,M23.5,XIII,Chronic instability of knee
category,FA33.Y,- - - - Other specified internal derangement of knee,,True,,,,,,,M23.8,XIII,Other internal derangements of knee
category,FA33.Z,"- - - - Internal derangement of knee, unspecified",,True,,,,,,,M23,XIII,Internal derangement of knee
category,FA34,- - - Certain specified joint derangements,,False,,,,,,,M24,XIII,Other specific joint derangements
category,FA34.0,- - - - Loose body in joint,,True,,,,,,,M24.0,XIII,Loose body in joint
category,FA34.1,- - - - Disorder of ligament,,True,,,,,,,M24.2,XIII,Disorder of ligament
category,FA34.2,- - - - Recurrent instability of joint,,True,,,,,,,M24.4,XIII,Recurrent dislocation and subluxation of joint
category,FA34.3,- - - - Contracture of joint,,True,,,,,,,M24.5,XIII,Contracture of joint
category,FA34.4,- - - - Ankylosis of joint,,True,,,,,,,M24.6,XIII,Ankylosis of joint
category,FA34.5,- - - - Impingement syndrome of hip,,True,,,,,,,M24,XIII,Other specific joint derangements
category,FA34.Y,- - - - Other joint derangements,,True,,,,,,,M24.8,XIII,"Other specific joint derangements, not elsewhere classified"
category,FA35,- - - Wear of articular bearing surface of joint prosthesis,,False,,,,,,,M20-M25,XIII,Other joint disorders
category,FA35.0,- - - - Wear of articular bearing surface of joint prosthesis of hip,,True,,,,,,,M20-M25,XIII,Other joint disorders
category,FA35.1,- - - - Wear of articular bearing surface of joint prosthesis of knee,,True,,,,,,,M20-M25,XIII,Other joint disorders
category,FA35.2,- - - - Wear of articular bearing surface of joint prosthesis of other joint,,True,,,,,,,M20-M25,XIII,Other joint disorders
category,FA35.Z,- - - - Wear of articular bearing surface of joint prosthesis of unspecified joint,,True,,,,,,,M20-M25,XIII,Other joint disorders
category,FA36,- - - Effusion of joint,,False,,,,,,,M25.4,XIII,Effusion of joint
category,FA36.0,- - - - Effusion of joint containing blood,,True,,,,,,,M25.0,XIII,Haemarthrosis
category,FA36.Y,- - - - Other specified effusion of joint,,True,,,,,,,M25.4,XIII,Effusion of joint
category,FA36.Z,"- - - - Effusion of joint, unspecified",,True,,,,,,,M25.4,XIII,Effusion of joint
category,FA37,"- - - Certain joint disorders, not elsewhere classified",,False,,,,,,,M25,XIII,"Other joint disorders, not elsewhere classified"
category,FA37.0,- - - - Osteophyte,,True,,,,,,,M25.7,XIII,Osteophyte
category,FA37.Y,"- - - - Other specified certain joint disorders, not elsewhere classified",,True,,,,,,,M25.8,XIII,Other specified joint disorders
category,FA37.Z,"- - - - Certain joint disorders, not elsewhere classified, unspecified",,True,,,,,,,M25,XIII,"Other joint disorders, not elsewhere classified"
category,FA38,- - - Arthropathy in diseases classified elsewhere,,False,,,,,,,M14,XIII,Arthropathies in other diseases classified elsewhere
category,FA38.0,- - - - Diabetic arthropathy,,True,,,,,,,M14.2,XIII,Diabetic arthropathy
category,FA38.1,- - - - Neuropathic arthropathy,,False,,,,,,,M14.6,XIII,Neuropathic arthropathy
category,FA38.10,- - - - - Diabetic Charcot arthropathy,,True,,,,,,,M14.6,XIII,Neuropathic arthropathy
category,FA38.1Y,- - - - - Other specified neuropathic arthropathy,,True,,,,,,,M14.6,XIII,Neuropathic arthropathy
category,FA38.1Z,"- - - - - Neuropathic arthropathy, unspecified",,True,,,,,,,M14.6,XIII,Neuropathic arthropathy
category,FA38.2,- - - - Arthropathy in hypersensitivity reactions classified elsewhere,,True,,,,,,,M36.4,XIII,Arthropathy in hypersensitivity reactions classified elsewhere
category,FA38.3,- - - - Haemophilic arthropathy,,True,,,,,,,M36.2,XIII,Haemophilic arthropathy
category,FA38.Y,- - - - Other specified arthropathy in diseases classified elsewhere,,True,,,,,,,M14.8,XIII,Arthropathies in other specified diseases classified elsewhere
category,FA38.Z,- - - - Unspecified arthropathy in diseases classified elsewhere,,True,,,,,,,M14,XIII,Arthropathies in other diseases classified elsewhere
category,FA3Z,- - - Unspecified joint disorders and deformities of limbs,,True,,,,,,,M20-M25,XIII,Other joint disorders
category,FA5Y,- - Other specified arthropathies,,True,,,,,,,M00-M25,XIII,Arthropathies
category,FA5Z,"- - Arthropathies, unspecified",,True,,,,,,,M00-M25,XIII,Arthropathies
block,FB80-FB8Z,- Osteopathies or chondropathies,,False,,,,,,,M80-M94,XIII,Osteopathies and chondropathies
category,FB80,- - Certain specified disorders of bone density or structure,,False,,,,,,,M85,XIII,Other disorders of bone density and structure
category,FB80.0,- - - Fibrous dysplasia of bone,,True,,,,,,,M85.1,XIII,Skeletal fluorosis
category,FB80.1,- - - Skeletal fluorosis,,True,,,,,,,M85.1,XIII,Skeletal fluorosis
category,FB80.2,- - - Osteitis condensans,,True,,,,,,,M85.3,XIII,Osteitis condensans
category,FB80.3,- - - Hyperostosis of skull,,True,,,,,,,M85.2,XIII,Hyperostosis of skull
category,FB80.4,- - - Osteosclerosis,,True,,,,,,,M85,XIII,Other disorders of bone density and structure
category,FB80.5,- - - Solitary bone cyst,,True,,,,,,,M85.4,XIII,Solitary bone cyst
category,FB80.6,- - - Aneurysmal bone cyst,,True,,,,,,,M85.5,XIII,Aneurysmal bone cyst
category,FB80.7,- - - Malunion of fracture,,True,,,,,,,M84.0,XIII,Malunion of fracture
category,FB80.8,- - - Nonunion of fracture,,True,,,,,,,M84.1,XIII,Nonunion of fracture [pseudarthrosis]
category,FB80.9,- - - Delayed union of fracture,,True,,,,,,,M84.2,XIII,Delayed union of fracture
category,FB80.A,"- - - Stress fracture, not elsewhere classified",,True,,,,,,,M84.3,XIII,"Stress fracture, not elsewhere classified"
category,FB80.B,"- - - Pathological fracture, not elsewhere classified",,True,,,,,,,M84.4,XIII,"Pathological fracture, not elsewhere classified"
category,FB80.Y,- - - Other specified disorders of bone density and structure,,True,,,,,,,M85.8,XIII,Other specified disorders of bone density and structure
category,FB80.Z,"- - - Disorder of bone density and structure, unspecified",,True,,,,,,,M85,XIII,Other disorders of bone density and structure
category,FB81,- - Osteonecrosis,,False,D010020,Osteonecrosis,,,,,M80-M94,XIII,Osteopathies and chondropathies
category,FB81.0,- - - Idiopathic aseptic osteonecrosis,,True,,,,,,,M87.0,XIII,Idiopathic aseptic necrosis of bone
category,FB81.1,- - - Osteonecrosis due to dialysis,,True,,,,,,,M80-M94,XIII,Osteopathies and chondropathies
category,FB81.2,- - - Drug-induced osteonecrosis,,True,,,,,,,M87.1,XIII,Osteonecrosis due to drugs
category,FB81.3,- - - Osteonecrosis due to trauma,,True,,,,,,,M87.2,XIII,Osteonecrosis due to previous trauma
category,FB81.4,- - - Osteonecrosis due to haemoglobinopathy,,True,,,,,,,M90.4,XIII,Osteonecrosis due to haemoglobinopathy
category,FB81.5,- - - Osteonecrosis due to ionizing radiation,,True,,,,,,,M80-M94,XIII,Osteopathies and chondropathies
category,FB81.Y,- - - Other specified osteonecrosis,,True,,,,,,,M80-M94,XIII,Osteopathies and chondropathies
category,FB81.Z,"- - - Osteonecrosis, unspecified",,True,,,,,,,M80-M94,XIII,Osteopathies and chondropathies
category,FB82,- - Chondropathies,,False,,,,,,,M91-M94,XIII,Chondropathies
category,FB82.0,- - - Chondromalacia,,False,,,,,,,M94.2,XIII,Chondromalacia
category,FB82.00,- - - - Chondromalacia patellae,,True,D046789,Chondromalacia Patellae,,,,,M22.4,XIII,Chondromalacia patellae
category,FB82.0Y,- - - - Other specified chondromalacia,,True,,,,,,,M94.2,XIII,Chondromalacia
category,FB82.0Z,"- - - - Chondromalacia, unspecified",,True,,,,,,,M94.2,XIII,Chondromalacia
category,FB82.1,- - - Osteochondrosis or osteochondritis dissecans,,True,D055034,Osteochondrosis,,,,,M93.9,XIII,"Osteochondropathy, unspecified"
category,FB82.2,- - - Slipped upper femoral epiphysis,,True,,,,,,,M93.0,XIII,Slipped upper femoral epiphysis (nontraumatic)
category,FB82.3,- - - Relapsing polychondritis,,True,D011081,"Polychondritis, Relapsing",,,,,M94.1,XIII,Relapsing polychondritis
category,FB82.Y,- - - Other specified chondropathies,,True,,,,,,,M91-M94,XIII,Chondropathies
category,FB82.Z,"- - - Chondropathies, unspecified",,True,,,,,,,M91-M94,XIII,Chondropathies
category,FB83,- - Low bone mass disorders,,False,,,,,,,M80-M85,XIII,Disorders of bone density and structure
category,FB83.0,- - - Osteopenia,,False,,,,,,,M85.8,XIII,Other specified disorders of bone density and structure
category,FB83.00,- - - - Premenopausal idiopathic osteopenia,,True,,,,,,,M85.8,XIII,Other specified disorders of bone density and structure
category,FB83.01,- - - - Postmenopausal osteopenia,,True,,,,,,,M85.8,XIII,Other specified disorders of bone density and structure
category,FB83.02,- - - - Senile osteopenia,,True,,,,,,,M85.8,XIII,Other specified disorders of bone density and structure
category,FB83.03,- - - - Osteopenia of disuse,,True,,,,,,,M85.8,XIII,Other specified disorders of bone density and structure
category,FB83.04,- - - - Drug-induced osteopenia,,True,,,,,,,M85.8,XIII,Other specified disorders of bone density and structure
category,FB83.0Y,- - - - Other specified osteopenia,,True,,,,,,,M85.8,XIII,Other specified disorders of bone density and structure
category,FB83.0Z,"- - - - Osteopenia, unspecified",,True,,,,,,,M85.8,XIII,Other specified disorders of bone density and structure
category,FB83.1,- - - Osteoporosis,,False,D010024,Osteoporosis,,,,,M80-M85,XIII,Disorders of bone density and structure
category,FB83.10,- - - - Premenopausal idiopathic osteoporosis,,True,,,,,,,M81.5,XIII,Idiopathic osteoporosis
category,FB83.11,- - - - Postmenopausal osteoporosis,,True,D015663,"Osteoporosis, Postmenopausal",,,,,M81.0,XIII,Postmenopausal osteoporosis
category,FB83.12,- - - - Osteoporosis of disuse,,True,,,,,,,M81.2,XIII,Osteoporosis of disuse
category,FB83.13,- - - - Drug-induced osteoporosis,,True,,,,,,,M81.4,XIII,Drug-induced osteoporosis
category,FB83.14,- - - - Osteoporosis due to malabsorption,,True,,,,,,,M81,XIII,Osteoporosis without pathological fracture
category,FB83.1Y,- - - - Other specified osteoporosis,,True,,,,,,,M80-M85,XIII,Disorders of bone density and structure
category,FB83.1Z,"- - - - Osteoporosis, unspecified",,True,,,,,,,M80-M85,XIII,Disorders of bone density and structure
category,FB83.2,- - - Adult osteomalacia,,False,D010018,Osteomalacia,,,,,M83,XIII,Adult osteomalacia
category,FB83.20,- - - - Aluminium bone disease,,True,,,,,,,M83.4,XIII,Aluminium bone disease
category,FB83.21,- - - - Adult osteomalacia due to malnutrition,,True,,,,,,,M83.3,XIII,Adult osteomalacia due to malnutrition
category,FB83.22,- - - - Drug-induced adult osteomalacia,,True,,,,,,,M83.5,XIII,Other drug-induced osteomalacia in adults
category,FB83.2Y,- - - - Other specified adult osteomalacia,,True,,,,,,,M83.8,XIII,Other adult osteomalacia
category,FB83.2Z,"- - - - Adult osteomalacia, unspecified",,True,,,,,,,M83,XIII,Adult osteomalacia
category,FB84,- - Osteomyelitis or osteitis,,False,D010019,Osteomyelitis,,,,,M86,XIII,Osteomyelitis
category,FB84.0,- - - Acute haematogenous osteomyelitis,,True,,,,,,,M86.0,XIII,Acute haematogenous osteomyelitis
category,FB84.1,- - - Other acute osteomyelitis,,True,,,,,,,M86,XIII,Osteomyelitis
category,FB84.2,- - - Subacute osteomyelitis,,True,,,,,,,M86.2,XIII,Subacute osteomyelitis
category,FB84.3,- - - Chronic multifocal osteomyelitis,,True,,,,,,,M86,XIII,Osteomyelitis
category,FB84.4,- - - Chronic osteomyelitis with draining sinus,,True,,,,,,,M86,XIII,Osteomyelitis
category,FB84.5,- - - Other chronic haematogenous osteomyelitis,,True,,,,,,,M86.5,XIII,Other chronic haematogenous osteomyelitis
category,FB84.Y,- - - Other specified osteomyelitis or osteitis,,True,,,,,,,M86.8,XIII,Other osteomyelitis
category,FB84.Z,"- - - Osteomyelitis or osteitis, unspecified",,True,,,,,,,M86,XIII,Osteomyelitis
category,FB85,- - Paget disease of bone,,False,,,,,,,M88,XIII,Paget disease of bone [osteitis deformans]
category,FB85.0,- - - Juvenile Paget disease,,True,,,,,,,M88,XIII,Paget disease of bone [osteitis deformans]
category,FB85.1,- - - Paget disease of bone in neoplastic disease,,True,,,,,,,M90.6,XIII,Osteitis deformans in neoplastic disease
category,FB85.Y,- - - Other specified Paget disease of bone,,True,,,,,,,M88.8,XIII,Paget disease of other bones
category,FB85.Z,"- - - Paget disease of bone, unspecified",,True,,,,,,,M88,XIII,Paget disease of bone [osteitis deformans]
category,FB86,- - Disorders associated with bone growth,,False,,,,,,,M89,XIII,Other disorders of bone
category,FB86.0,- - - Epiphyseal arrest,,True,,,,,,,M89.1,XIII,Epiphyseal arrest
category,FB86.1,- - - Bone hyperplasias,,False,,,,,,,M89,XIII,Other disorders of bone
category,FB86.10,- - - - Hypertrophic osteoarthropathy,,True,,,,,,,M89,XIII,Other disorders of bone
category,FB86.11,- - - - Hypertrophy of bone,,True,,,,,,,M89.3,XIII,Hypertrophy of bone
category,FB86.1Y,- - - - Other specified bone hyperplasias,,True,,,,,,,M89,XIII,Other disorders of bone
category,FB86.1Z,"- - - - Bone hyperplasias, unspecified",,True,,,,,,,M89,XIII,Other disorders of bone
category,FB86.2,- - - Osteolysis,,True,,,,,,,M89.5,XIII,Osteolysis
category,FB86.Y,- - - Other specified disorders associated with bone growth,,True,,,,,,,M89.8,XIII,Other specified disorders of bone
category,FB86.Z,"- - - Disorders associated with bone growth, unspecified",,True,,,,,,,M89,XIII,Other disorders of bone
category,FB8Y,- - Other specified osteopathies or chondropathies,,True,,,,,,,M80-M94,XIII,Osteopathies and chondropathies
category,FB8Z,"- - Osteopathies or chondropathies, unspecified",,True,,,,,,,M80-M94,XIII,Osteopathies and chondropathies
