MeSH Disease ID	MeSH Disease Term	MeSH Symptom ID	MeSH Symptom Term	TFIDF score	PubMed occurrence
D008478	Mediastinal Emphysema	D002032	Bulimia	2.76385710334264	1
D008478	Mediastinal Emphysema	D002100	Cachexia	1.9947240158047723	1
D008478	Mediastinal Emphysema	D002303	Cardiac Output, Low	2.1427956495556484	1
D008478	Mediastinal Emphysema	D002559	Cerebrospinal Fluid Rhinorrhea	2.677472489143819	1
D008478	Mediastinal Emphysema	D002637	Chest Pain	98.96047473208435	90
D008478	Mediastinal Emphysema	D003248	Constipation	4.7817464805796766	3
D008478	Mediastinal Emphysema	D003371	Cough	26.294583021926645	20
D008478	Mediastinal Emphysema	D003490	Cyanosis	3.4868191750477324	2
D008478	Mediastinal Emphysema	D004415	Dyspepsia	2.082052199386629	1
D008478	Mediastinal Emphysema	D055154	Dysphonia	3.4495136121734267	1
D008478	Mediastinal Emphysema	D004417	Dyspnea	53.276749121599714	53
D008478	Mediastinal Emphysema	D004487	Edema	2.383512376411528	4
D008478	Mediastinal Emphysema	D004884	Eructation	7.9558111193146335	2
D008478	Mediastinal Emphysema	D005130	Eye Hemorrhage	2.7526420325225	1
D008478	Mediastinal Emphysema	D005157	Facial Pain	1.9723285922962424	1
D008478	Mediastinal Emphysema	D005334	Fever	2.4757505291331867	4
D008478	Mediastinal Emphysema	D006212	Hallucinations	1.7232881843244452	1
D008478	Mediastinal Emphysema	D034381	Hearing Loss	0.8035505446228293	1
D008478	Mediastinal Emphysema	D006396	Hematemesis	2.0858617278032967	1
D008478	Mediastinal Emphysema	D006429	Hemiplegia	1.2946323628920158	1
D008478	Mediastinal Emphysema	D006469	Hemoptysis	1.6970743635369168	1
D008478	Mediastinal Emphysema	D006606	Hiccup	5.907451731543954	2
D008478	Mediastinal Emphysema	D006685	Hoarseness	4.4322538452823945	2
D008478	Mediastinal Emphysema	D006732	Horner Syndrome	2.2096263580381046	1
D008478	Mediastinal Emphysema	D006935	Hypercapnia	2.1109838219206343	1
D008478	Mediastinal Emphysema	D006939	Hyperemesis Gravidarum	17.250496430717185	6
D008478	Mediastinal Emphysema	D006985	Hyperventilation	12.630780880015042	6
D008478	Mediastinal Emphysema	D015877	Miosis	2.09544952895845	1
D008478	Mediastinal Emphysema	D009325	Nausea	3.4162592224924198	3
D008478	Mediastinal Emphysema	D019547	Neck Pain	23.5055040789445	12
D008478	Mediastinal Emphysema	D009765	Obesity	0.8325536516356681	1
D008478	Mediastinal Emphysema	D010146	Pain	5.270187338091842	16
D008478	Mediastinal Emphysema	D010243	Paralysis	0.4844713774828484	1
D008478	Mediastinal Emphysema	D010264	Paraplegia	1.2774792836657665	1
D008478	Mediastinal Emphysema	D020250	Postoperative Nausea and Vomiting	3.420099726967134	1
D008478	Mediastinal Emphysema	D011602	Psychophysiologic Disorders	1.482505634153478	1
D008478	Mediastinal Emphysema	D011693	Purpura	1.0632186059291338	1
D008478	Mediastinal Emphysema	D053120	Respiratory Aspiration	3.3300735753094144	1
D008478	Mediastinal Emphysema	D012133	Respiratory Paralysis	2.4894202576408797	1
D008478	Mediastinal Emphysema	D012135	Respiratory Sounds	14.753423954441425	9
D008478	Mediastinal Emphysema	D012640	Seizures	1.690333851042828	2
D008478	Mediastinal Emphysema	D012678	Sensation Disorders	0.3433219042716397	1
D008478	Mediastinal Emphysema	D012877	Skin Manifestations	1.224714436203115	2
D008478	Mediastinal Emphysema	D012893	Sleep Disorders	1.4929989098693168	1
D008478	Mediastinal Emphysema	D012912	Sneezing	16.784604126728013	5
D008478	Mediastinal Emphysema	D013035	Spasm	1.3672774715625755	1
D008478	Mediastinal Emphysema	D013064	Speech Disorders	6.917499366144026	6
D008478	Mediastinal Emphysema	D013746	Tetany	2.3812066730006465	1
D008478	Mediastinal Emphysema	D013851	Thinness	2.6705996098560565	1
D008478	Mediastinal Emphysema	D014103	Torticollis	2.154990922649467	1
D008478	Mediastinal Emphysema	D014474	Unconsciousness	0.9279728292056466	1
D008478	Mediastinal Emphysema	D014832	Voice Disorders	9.99146888804718	6
D008478	Mediastinal Emphysema	D014839	Vomiting	20.2443039702093	24
D008944	Mitral Valve Insufficiency	D015746	Abdominal Pain	1.6969673562948158	2
D008944	Mitral Valve Insufficiency	D054058	Acute Coronary Syndrome	12.989802131080424	5
D008944	Mitral Valve Insufficiency	D020757	Amaurosis Fugax	3.5110715051728607	1
D008944	Mitral Valve Insufficiency	D000787	Angina Pectoris	39.22245106265314	27
D008944	Mitral Valve Insufficiency	D000788	Angina Pectoris, Variant	3.2659490471398755	1
D008944	Mitral Valve Insufficiency	D000789	Angina, Unstable	6.727680539128059	3
D008944	Mitral Valve Insufficiency	D015875	Anisocoria	3.3501411383602235	1
D008944	Mitral Valve Insufficiency	D000860	Anoxia	10.019885717074699	10
D008944	Mitral Valve Insufficiency	D001049	Apnea	1.8765539083417369	1
D008944	Mitral Valve Insufficiency	D018771	Arthralgia	1.4773000003262131	1
D008944	Mitral Valve Insufficiency	D001766	Blindness	2.1962767100198994	2
D008944	Mitral Valve Insufficiency	D001835	Body Weight	2.400914930013355	7
D008944	Mitral Valve Insufficiency	D002100	Cachexia	1.9947240158047723	1
D008944	Mitral Valve Insufficiency	D002303	Cardiac Output, Low	51.427095589335565	24
D008944	Mitral Valve Insufficiency	D002637	Chest Pain	8.796486642851939	8
D008944	Mitral Valve Insufficiency	D002639	Cheyne-Stokes Respiration	3.637823210812004	1
D008944	Mitral Valve Insufficiency	D002819	Chorea	9.96491685663494	5
D008944	Mitral Valve Insufficiency	D003128	Coma	1.312084812843242	1
D008944	Mitral Valve Insufficiency	D003248	Constipation	1.5939154935265591	1
D008944	Mitral Valve Insufficiency	D003371	Cough	1.3147291510963324	1
D008944	Mitral Valve Insufficiency	D003490	Cyanosis	8.717047937619329	5
D008944	Mitral Valve Insufficiency	D003638	Deafness	3.685581489186784	3
D008944	Mitral Valve Insufficiency	D003967	Diarrhea	0.9231881310823103	1
D008944	Mitral Valve Insufficiency	D004244	Dizziness	2.6849428448229578	2
D008944	Mitral Valve Insufficiency	D004417	Dyspnea	53.276749121599714	53
D008944	Mitral Valve Insufficiency	D004418	Dyspnea, Paroxysmal	7.504467123979497	2
D008944	Mitral Valve Insufficiency	D004438	Ecchymosis	2.2999812330780607	1
D008944	Mitral Valve Insufficiency	D004487	Edema	1.7876342823086462	3
D008944	Mitral Valve Insufficiency	D004489	Edema, Cardiac	3.5190396748220376	1
D008944	Mitral Valve Insufficiency	D004614	Emaciation	1.8326407212518088	1
D008944	Mitral Valve Insufficiency	D005221	Fatigue	9.104105244171434	8
D008944	Mitral Valve Insufficiency	D005334	Fever	0.6189376322832968	1
D008944	Mitral Valve Insufficiency	D005335	Fever of Unknown Origin	2.9463098333420885	2
D008944	Mitral Valve Insufficiency	D006212	Hallucinations	1.7232881843244452	1
D008944	Mitral Valve Insufficiency	D006261	Headache	0.8845642547118906	1
D008944	Mitral Valve Insufficiency	D006337	Heart Murmurs	311.97106134970363	132
D008944	Mitral Valve Insufficiency	D006456	Hemoglobinuria	2.8835216070987286	1
D008944	Mitral Valve Insufficiency	D006469	Hemoptysis	6.788297454147668	4
D008944	Mitral Valve Insufficiency	D006685	Hoarseness	4.4322538452823945	2
D008944	Mitral Valve Insufficiency	D015160	Hydrops Fetalis	4.682000505045212	2
D008944	Mitral Valve Insufficiency	D006985	Hyperventilation	2.1051301466691736	1
D008944	Mitral Valve Insufficiency	D007383	Intermittent Claudication	2.2183032020637934	1
D008944	Mitral Valve Insufficiency	D007565	Jaundice	2.9094235419045003	2
D008944	Mitral Valve Insufficiency	D008607	Mental Retardation	2.7163400522181433	3
D008944	Mitral Valve Insufficiency	D009120	Muscle Cramp	2.2425601797093533	1
D008944	Mitral Valve Insufficiency	D018908	Muscle Weakness	1.985982163405724	2
D008944	Mitral Valve Insufficiency	D009133	Muscular Atrophy	1.460821769593828	1
D008944	Mitral Valve Insufficiency	D009765	Obesity	12.488304774535019	15
D008944	Mitral Valve Insufficiency	D006472	Oral Hemorrhage	2.5759122889943233	1
D008944	Mitral Valve Insufficiency	D010146	Pain	1.9763202517844407	6
D008944	Mitral Valve Insufficiency	D010243	Paralysis	0.4844713774828484	1
D008944	Mitral Valve Insufficiency	D010291	Paresis	2.575471567665911	2
D008944	Mitral Valve Insufficiency	D016553	Purpura, Thrombocytopenic, Idiopathic	3.867788909913964	2
D008944	Mitral Valve Insufficiency	D011697	Purpura, Thrombotic Thrombocytopenic	4.368077216179395	2
D008944	Mitral Valve Insufficiency	D012607	Scotoma	2.3812066730006465	1
D008944	Mitral Valve Insufficiency	D013035	Spasm	2.734554943125151	2
D008944	Mitral Valve Insufficiency	D013575	Syncope	16.399805702827276	11
D008944	Mitral Valve Insufficiency	D054160	Systolic Murmurs	9.826732415278382	2
D008944	Mitral Valve Insufficiency	D014717	Vertigo	3.1925038863751567	2
D008944	Mitral Valve Insufficiency	D014786	Vision Disorders	0.6634894318679091	1
D008944	Mitral Valve Insufficiency	D015354	Vision, Low	2.2560435300466404	1
D008944	Mitral Valve Insufficiency	D014826	Vocal Cord Paralysis	5.963338630355882	3
D008944	Mitral Valve Insufficiency	D015430	Weight Gain	1.4866897406760522	1
D008944	Mitral Valve Insufficiency	D015431	Weight Loss	1.0000537113811745	1
D008946	Mitral Valve Stenosis	D000006	Abdomen, Acute	1.4376001304795285	1
D008946	Mitral Valve Stenosis	D015746	Abdominal Pain	0.8484836781474079	1
D008946	Mitral Valve Stenosis	D000377	Agnosia	2.5362124191476383	1
D008946	Mitral Valve Stenosis	D000787	Angina Pectoris	27.60098408112629	19
D008946	Mitral Valve Stenosis	D000860	Anoxia	9.01789714536723	9
D008946	Mitral Valve Stenosis	D001724	Birth Weight	1.4071309430046999	1
D008946	Mitral Valve Stenosis	D001835	Body Weight	2.05792708286859	6
D008946	Mitral Valve Stenosis	D002100	Cachexia	1.9947240158047723	1
D008946	Mitral Valve Stenosis	D016534	Cardiac Output, High	3.836493905607489	1
D008946	Mitral Valve Stenosis	D002303	Cardiac Output, Low	32.141934743334716	15
D008946	Mitral Valve Stenosis	D002819	Chorea	5.978950113980964	3
D008946	Mitral Valve Stenosis	D003128	Coma	2.624169625686484	2
D008946	Mitral Valve Stenosis	D003371	Cough	5.2589166043853295	4
D008946	Mitral Valve Stenosis	D003490	Cyanosis	8.717047937619329	5
D008946	Mitral Valve Stenosis	D004417	Dyspnea	48.25064071390162	48
D008946	Mitral Valve Stenosis	D004418	Dyspnea, Paroxysmal	26.265634933928247	7
D008946	Mitral Valve Stenosis	D004438	Ecchymosis	2.2999812330780607	1
D008946	Mitral Valve Stenosis	D004487	Edema	0.5958780941028821	1
D008946	Mitral Valve Stenosis	D005221	Fatigue	3.4140394665642875	3
D008946	Mitral Valve Stenosis	D005316	Fetal Distress	2.588451638247058	1
D008946	Mitral Valve Stenosis	D005311	Fetal Hypoxia	2.7342253057362687	1
D008946	Mitral Valve Stenosis	D005334	Fever	1.2378752645665936	2
D008946	Mitral Valve Stenosis	D005483	Flushing	2.6140121352265933	1
D008946	Mitral Valve Stenosis	D006319	Hearing Loss, Sensorineural	1.2148558604642947	1
D008946	Mitral Valve Stenosis	D006337	Heart Murmurs	163.07578206916324	69
D008946	Mitral Valve Stenosis	D006423	Hemianopsia	2.082052199386629	1
D008946	Mitral Valve Stenosis	D006429	Hemiplegia	2.5892647257840316	2
D008946	Mitral Valve Stenosis	D006456	Hemoglobinuria	2.8835216070987286	1
D008946	Mitral Valve Stenosis	D006469	Hemoptysis	32.24441290720142	19
D008946	Mitral Valve Stenosis	D006685	Hoarseness	17.729015381129578	8
D008946	Mitral Valve Stenosis	D006942	Hypergammaglobulinemia	1.6791251637069355	1
D008946	Mitral Valve Stenosis	D006985	Hyperventilation	6.315390440007521	3
D008946	Mitral Valve Stenosis	D007035	Hypothermia	17.508925938574382	9
D008946	Mitral Valve Stenosis	D007383	Intermittent Claudication	2.2183032020637934	1
D008946	Mitral Valve Stenosis	D007565	Jaundice	4.3641353128567495	3
D008946	Mitral Valve Stenosis	D008607	Mental Retardation	0.9054466840727144	1
D008946	Mitral Valve Stenosis	D009325	Nausea	1.1387530741641398	1
D008946	Mitral Valve Stenosis	D009461	Neurologic Manifestations	0.06994141317533438	1
D008946	Mitral Valve Stenosis	D009765	Obesity	1.6651073032713362	2
D008946	Mitral Valve Stenosis	D006472	Oral Hemorrhage	2.5759122889943233	1
D008946	Mitral Valve Stenosis	D010146	Pain	0.6587734172614802	2
D008946	Mitral Valve Stenosis	D010243	Paralysis	0.4844713774828484	1
D008946	Mitral Valve Stenosis	D016553	Purpura, Thrombocytopenic, Idiopathic	1.9338944549569816	1
D008946	Mitral Valve Stenosis	D013575	Syncope	7.454457137648761	5
D008946	Mitral Valve Stenosis	D014826	Vocal Cord Paralysis	25.841134064875487	13
D008946	Mitral Valve Stenosis	D014839	Vomiting	0.8435126654253875	1
D008946	Mitral Valve Stenosis	D015430	Weight Gain	1.4866897406760522	1
D009058	Mouth Breathing	D000334	Aerophagy	8.141374586216566	2
D009058	Mouth Breathing	D000860	Anoxia	2.0039771434149403	2
D009058	Mouth Breathing	D001184	Articulation Disorders	1.887448957746804	1
D009058	Mouth Breathing	D001835	Body Weight	0.34298784714476505	1
D009058	Mouth Breathing	D003371	Cough	2.6294583021926647	2
D009058	Mouth Breathing	D004417	Dyspnea	3.015665044618851	3
D009058	Mouth Breathing	D004487	Edema	0.5958780941028821	1
D009058	Mouth Breathing	D006209	Halitosis	3.2414079382237584	1
D009058	Mouth Breathing	D006314	Hearing Loss, Conductive	4.534840434057497	2
D009058	Mouth Breathing	D006935	Hypercapnia	6.332951465761902	3
D009058	Mouth Breathing	D007040	Hypoventilation	2.5213533047438883	1
D009058	Mouth Breathing	D008607	Mental Retardation	0.9054466840727144	1
D009058	Mouth Breathing	D009058	Mouth Breathing	1014.0189143081813	314
D009058	Mouth Breathing	D050177	Overweight	0.8238720995508412	1
D009058	Mouth Breathing	D012640	Seizures	0.8451669255214139	1
D009058	Mouth Breathing	D012893	Sleep Disorders	5.971995639477267	4
D009058	Mouth Breathing	D012913	Snoring	27.60104753724089	10
D009058	Mouth Breathing	D013064	Speech Disorders	2.3058331220480084	2
D009058	Mouth Breathing	D014313	Trismus	2.597960426216085	1
D009058	Mouth Breathing	D014832	Voice Disorders	1.66524481467453	1
D009058	Mouth Breathing	D015430	Weight Gain	1.4866897406760522	1
D009164	Mycobacterium Infections	D000006	Abdomen, Acute	1.4376001304795285	1
D009164	Mycobacterium Infections	D000787	Angina Pectoris	1.4526833726908572	1
D009164	Mycobacterium Infections	D001766	Blindness	1.0981383550099495	1
D009164	Mycobacterium Infections	D001835	Body Weight	2.400914930013355	7
D009164	Mycobacterium Infections	D003128	Coma	1.312084812843242	1
D009164	Mycobacterium Infections	D003221	Confusion	1.5089482112769952	1
D009164	Mycobacterium Infections	D003248	Constipation	1.5939154935265591	1
D009164	Mycobacterium Infections	D003371	Cough	1.3147291510963324	1
D009164	Mycobacterium Infections	D003638	Deafness	1.2285271630622612	1
D009164	Mycobacterium Infections	D003967	Diarrhea	2.769564393246932	3
D009164	Mycobacterium Infections	D004417	Dyspnea	2.010443363079234	2
D009164	Mycobacterium Infections	D004487	Edema	3.5752685646172924	6
D009164	Mycobacterium Infections	D005158	Facial Paralysis	1.357096911630458	1
D009164	Mycobacterium Infections	D005334	Fever	6.189376322832969	10
D009164	Mycobacterium Infections	D005335	Fever of Unknown Origin	16.204704083381483	11
D009164	Mycobacterium Infections	D020233	Gait Disorders, Neurologic	1.744765519935002	1
D009164	Mycobacterium Infections	D006209	Halitosis	3.2414079382237584	1
D009164	Mycobacterium Infections	D006212	Hallucinations	1.7232881843244452	1
D009164	Mycobacterium Infections	D006314	Hearing Loss, Conductive	2.2674202170287483	1
D009164	Mycobacterium Infections	D006319	Hearing Loss, Sensorineural	1.2148558604642947	1
D009164	Mycobacterium Infections	D006469	Hemoptysis	1.6970743635369168	1
D009164	Mycobacterium Infections	D006942	Hypergammaglobulinemia	3.358250327413871	2
D009164	Mycobacterium Infections	D007565	Jaundice	2.9094235419045003	2
D009164	Mycobacterium Infections	D018908	Muscle Weakness	0.992991081702862	1
D009164	Mycobacterium Infections	D010146	Pain	0.6587734172614802	2
D009164	Mycobacterium Infections	D010243	Paralysis	0.9689427549656968	2
D009164	Mycobacterium Infections	D010291	Paresis	1.2877357838329555	1
D009164	Mycobacterium Infections	D011507	Proteinuria	2.497955547067104	2
D009164	Mycobacterium Infections	D012678	Sensation Disorders	0.3433219042716397	1
D009164	Mycobacterium Infections	D012877	Skin Manifestations	1.224714436203115	2
D009164	Mycobacterium Infections	D014008	Tinea Pedis	3.472156088923187	1
D009164	Mycobacterium Infections	D014474	Unconsciousness	0.9279728292056466	1
D009164	Mycobacterium Infections	D014786	Vision Disorders	0.6634894318679091	1
D009181	Mycoses	D000006	Abdomen, Acute	2.8752002609590566	2
D009181	Mycoses	D015746	Abdominal Pain	2.545451034442224	3
D009181	Mycoses	D000550	Amblyopia	2.5635282297946014	1
D009181	Mycoses	D000855	Anorexia	7.301042455816744	4
D009181	Mycoses	D000860	Anoxia	1.00198857170747	1
D009181	Mycoses	D001247	Asthenia	4.1264385021070735	2
D009181	Mycoses	D001259	Ataxia	1.2196597127769402	1
D009181	Mycoses	D001416	Back Pain	2.2938570383587638	2
D009181	Mycoses	D001766	Blindness	8.785106840079598	8
D009181	Mycoses	D001835	Body Weight	3.4298784714476502	10
D009181	Mycoses	D002100	Cachexia	1.9947240158047723	1
D009181	Mycoses	D002558	Cerebrospinal Fluid Otorrhea	3.1882981129098096	1
D009181	Mycoses	D023341	Chills	3.5851794773265833	1
D009181	Mycoses	D003085	Colic	2.1347473163728203	1
D009181	Mycoses	D003244	Consciousness Disorders	0.8771292762243725	1
D009181	Mycoses	D003371	Cough	5.2589166043853295	4
D009181	Mycoses	D003655	Decerebrate State	2.9446760302520585	1
D009181	Mycoses	D003967	Diarrhea	13.847821966234655	15
D009181	Mycoses	D003968	Diarrhea, Infantile	2.281245322020591	1
D009181	Mycoses	D004172	Diplopia	1.6441652988834758	1
D009181	Mycoses	D004244	Dizziness	2.6849428448229578	2
D009181	Mycoses	D004415	Dyspepsia	2.082052199386629	1
D009181	Mycoses	D004417	Dyspnea	4.020886726158468	4
D009181	Mycoses	D004487	Edema	4.7670247528230565	8
D009181	Mycoses	D005132	Eye Manifestations	1.5078769738954958	1
D009181	Mycoses	D005157	Facial Pain	1.9723285922962424	1
D009181	Mycoses	D005221	Fatigue	2.2760263110428585	2
D009181	Mycoses	D005334	Fever	74.8914535062789	121
D009181	Mycoses	D005335	Fever of Unknown Origin	45.66780241680237	31
D009181	Mycoses	D005414	Flatulence	3.1378672592829178	1
D009181	Mycoses	D006261	Headache	7.076514037695126	8
D009181	Mycoses	D006311	Hearing Disorders	2.20504972486978	3
D009181	Mycoses	D006429	Hemiplegia	5.178529451568063	4
D009181	Mycoses	D006469	Hemoptysis	5.091223090610749	3
D009181	Mycoses	D006628	Hirsutism	2.483722236526241	1
D009181	Mycoses	D006685	Hoarseness	4.4322538452823945	2
D009181	Mycoses	D006930	Hyperalgesia	2.3941100778365545	1
D009181	Mycoses	D006941	Hyperesthesia	2.694864231855688	1
D009181	Mycoses	D006942	Hypergammaglobulinemia	1.6791251637069355	1
D009181	Mycoses	D007383	Intermittent Claudication	2.2183032020637934	1
D009181	Mycoses	D007565	Jaundice	2.9094235419045003	2
D009181	Mycoses	D008569	Memory Disorders	1.4679976076638996	1
D009181	Mycoses	D009325	Nausea	10.248777667477258	9
D009181	Mycoses	D019547	Neck Pain	1.9587920065787088	1
D009181	Mycoses	D009765	Obesity	1.6651073032713362	2
D009181	Mycoses	D009886	Ophthalmoplegia	6.649236345915412	5
D009181	Mycoses	D009912	Oral Manifestations	5.5973288485437225	3
D009181	Mycoses	D010146	Pain	1.9763202517844407	6
D009181	Mycoses	D010243	Paralysis	0.9689427549656968	2
D009181	Mycoses	D011141	Polyuria	2.360901406839901	1
D009181	Mycoses	D011537	Pruritus	5.863768433927215	4
D009181	Mycoses	D011695	Purpura, Schoenlein-Henoch	1.9982144207445407	1
D009181	Mycoses	D011782	Quadriplegia	1.3691396694936402	1
D009181	Mycoses	D012640	Seizures	4.225834627607069	5
D009181	Mycoses	D012877	Skin Manifestations	1.224714436203115	2
D009181	Mycoses	D014008	Tinea Pedis	34.721560889231874	10
D009181	Mycoses	D014098	Toothache	2.7305823144577674	1
D009181	Mycoses	D001750	Urinary Bladder, Neurogenic	2.0782571284180773	1
D009181	Mycoses	D014717	Vertigo	1.5962519431875786	1
D009181	Mycoses	D014786	Vision Disorders	4.644426023075363	7
D009181	Mycoses	D015354	Vision, Low	4.512087060093282	2
D009181	Mycoses	D014832	Voice Disorders	1.66524481467453	1
