MeSH Symptom ID	MeSH Symptom Term	MeSH Disease ID	MeSH Disease Term	TFIDF score	PubMed occurrence
D006312	Hearing Loss, Bilateral	D003324	Coronary Artery Disease	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D003327	Coronary Disease	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D003371	Cough	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D003453	Cryptococcosis	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D003550	Cystic Fibrosis	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D003920	Diabetes Mellitus	6.635365563127799	3
D006312	Hearing Loss, Bilateral	D003922	Diabetes Mellitus, Type 1	4.423577042085199	2
D006312	Hearing Loss, Bilateral	D003924	Diabetes Mellitus, Type 2	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D006973	Hypertension	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D007022	Hypotension	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D007822	Laryngeal Neoplasms	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D008133	Long QT Syndrome	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D008175	Lung Neoplasms	4.423577042085199	2
D006312	Hearing Loss, Bilateral	D016491	Peripheral Vascular Diseases	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D011081	Polychondritis, Relapsing	4.423577042085199	2
D006312	Hearing Loss, Bilateral	D012127	Respiratory Distress Syndrome, Newborn	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D012806	Siderosis	8.847154084170398	4
D006312	Hearing Loss, Bilateral	D014069	Tonsillitis	2.2117885210426	1
D006312	Hearing Loss, Bilateral	D014376	Tuberculosis	4.423577042085199	2
D006312	Hearing Loss, Bilateral	D014397	Tuberculosis, Pulmonary	4.423577042085199	2
D006313	Hearing Loss, Central	D006973	Hypertension	3.2536032113175763	1
D006313	Hearing Loss, Central	D012131	Respiratory Insufficiency	3.2536032113175763	1
D006313	Hearing Loss, Central	D012806	Siderosis	3.2536032113175763	1
D006313	Hearing Loss, Central	D012893	Sleep Disorders	3.2536032113175763	1
D006314	Hearing Loss, Conductive	D000196	Actinomycosis	4.534840434057497	2
D006314	Hearing Loss, Conductive	D001172	Arthritis, Rheumatoid	22.674202170287487	10
D006314	Hearing Loss, Conductive	D001228	Aspergillosis	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D020215	Carotid Artery, Internal, Dissection	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D003139	Common Cold	4.534840434057497	2
D006314	Hearing Loss, Conductive	D003550	Cystic Fibrosis	4.534840434057497	2
D006314	Hearing Loss, Conductive	D003924	Diabetes Mellitus, Type 2	4.534840434057497	2
D006314	Hearing Loss, Conductive	D004844	Epistaxis	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D006073	Gout	4.534840434057497	2
D006314	Hearing Loss, Conductive	D009058	Mouth Breathing	4.534840434057497	2
D006314	Hearing Loss, Conductive	D009164	Mycobacterium Infections	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D015508	Nasal Obstruction	6.802260651086245	3
D006314	Hearing Loss, Conductive	D009303	Nasopharyngeal Neoplasms	20.406781953258733	9
D006314	Hearing Loss, Conductive	D010003	Osteoarthritis	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D010018	Osteomalacia	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D010019	Osteomyelitis	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D010024	Osteoporosis	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D015663	Osteoporosis, Postmenopausal	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D011081	Polychondritis, Relapsing	6.802260651086245	3
D006314	Hearing Loss, Conductive	D012141	Respiratory Tract Infections	4.534840434057497	2
D006314	Hearing Loss, Conductive	D017703	Retropharyngeal Abscess	4.534840434057497	2
D006314	Hearing Loss, Conductive	D006255	Rhinitis, Allergic, Seasonal	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D012852	Sinusitis	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D020182	Sleep Apnea, Central	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D020181	Sleep Apnea, Obstructive	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D014376	Tuberculosis	13.60452130217249	6
D006314	Hearing Loss, Conductive	D014397	Tuberculosis, Pulmonary	2.2674202170287483	1
D006314	Hearing Loss, Conductive	D020217	Vertebral Artery Dissection	2.2674202170287483	1
D006315	Hearing Loss, Functional	D009303	Nasopharyngeal Neoplasms	4.253008849902238	1
D006316	Hearing Loss, High-Frequency	D001172	Arthritis, Rheumatoid	3.1056063970646965	1
D006316	Hearing Loss, High-Frequency	D003550	Cystic Fibrosis	6.211212794129393	2
D006316	Hearing Loss, High-Frequency	D003920	Diabetes Mellitus	6.211212794129393	2
D006316	Hearing Loss, High-Frequency	D003922	Diabetes Mellitus, Type 1	18.633638382388177	6
D006316	Hearing Loss, High-Frequency	D003924	Diabetes Mellitus, Type 2	6.211212794129393	2
D006316	Hearing Loss, High-Frequency	D006973	Hypertension	9.316819191194089	3
D006316	Hearing Loss, High-Frequency	D007022	Hypotension	3.1056063970646965	1
D006316	Hearing Loss, High-Frequency	D008175	Lung Neoplasms	3.1056063970646965	1
D006316	Hearing Loss, High-Frequency	D009303	Nasopharyngeal Neoplasms	6.211212794129393	2
D006316	Hearing Loss, High-Frequency	D014376	Tuberculosis	3.1056063970646965	1
D006316	Hearing Loss, High-Frequency	D014397	Tuberculosis, Pulmonary	3.1056063970646965	1
D046089	Hearing Loss, Mixed Conductive-Sensorineural	D014376	Tuberculosis	4.003547990270655	1
D006317	Hearing Loss, Noise-Induced	D001172	Arthritis, Rheumatoid	3.1940618176265603	1
D006317	Hearing Loss, Noise-Induced	D003139	Common Cold	3.1940618176265603	1
D006317	Hearing Loss, Noise-Induced	D003922	Diabetes Mellitus, Type 1	3.1940618176265603	1
D006317	Hearing Loss, Noise-Induced	D003924	Diabetes Mellitus, Type 2	3.1940618176265603	1
D006317	Hearing Loss, Noise-Induced	D006973	Hypertension	73.46342180541087	23
D006317	Hearing Loss, Noise-Induced	D007022	Hypotension	3.1940618176265603	1
D006317	Hearing Loss, Noise-Induced	D011928	Raynaud Disease	19.16437090575936	6
D006317	Hearing Loss, Noise-Induced	D012127	Respiratory Distress Syndrome, Newborn	3.1940618176265603	1
D006317	Hearing Loss, Noise-Induced	D012141	Respiratory Tract Infections	3.1940618176265603	1
D006317	Hearing Loss, Noise-Induced	D012829	Silicosis	3.1940618176265603	1
D006317	Hearing Loss, Noise-Induced	D012893	Sleep Disorders	9.58218545287968	3
D006319	Hearing Loss, Sensorineural	D000196	Actinomycosis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D001014	Aortic Aneurysm	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D017544	Aortic Aneurysm, Abdominal	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D017545	Aortic Aneurysm, Thoracic	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D001022	Aortic Valve Insufficiency	7.289135162785769	6
D006319	Hearing Loss, Sensorineural	D001145	Arrhythmias, Cardiac	3.644567581392885	3
D006319	Hearing Loss, Sensorineural	D015535	Arthritis, Psoriatic	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D001172	Arthritis, Rheumatoid	29.156540651143075	24
D006319	Hearing Loss, Sensorineural	D001249	Asthma	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D009202	Cardiomyopathies	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D002311	Cardiomyopathy, Dilated	12.148558604642947	10
D006319	Hearing Loss, Sensorineural	D002312	Cardiomyopathy, Hypertrophic	4.859423441857179	4
D006319	Hearing Loss, Sensorineural	D003139	Common Cold	6.0742793023214725	5
D006319	Hearing Loss, Sensorineural	D003324	Coronary Artery Disease	3.644567581392885	3
D006319	Hearing Loss, Sensorineural	D003327	Coronary Disease	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D003371	Cough	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D003453	Cryptococcosis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D003550	Cystic Fibrosis	13.363414465107242	11
D006319	Hearing Loss, Sensorineural	D003920	Diabetes Mellitus	36.44567581392885	30
D006319	Hearing Loss, Sensorineural	D003922	Diabetes Mellitus, Type 1	32.80110823253596	27
D006319	Hearing Loss, Sensorineural	D003924	Diabetes Mellitus, Type 2	31.586252372071662	26
D006319	Hearing Loss, Sensorineural	D016883	Diabetic Ketoacidosis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D004844	Epistaxis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D006344	Heart Septal Defects, Atrial	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D006973	Hypertension	15.793126186035831	13
D006319	Hearing Loss, Sensorineural	D006976	Hypertension, Pulmonary	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D007012	Hypopharyngeal Neoplasms	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D007022	Hypotension	10.933702744178653	9
D006319	Hearing Loss, Sensorineural	D007024	Hypotension, Orthostatic	4.859423441857179	4
D006319	Hearing Loss, Sensorineural	D054990	Idiopathic Pulmonary Fibrosis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D007251	Influenza, Human	3.644567581392885	3
D006319	Hearing Loss, Sensorineural	D007822	Laryngeal Neoplasms	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D007827	Laryngitis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D008133	Long QT Syndrome	9.718846883714358	8
D006319	Hearing Loss, Sensorineural	D008175	Lung Neoplasms	7.289135162785769	6
D006319	Hearing Loss, Sensorineural	D008946	Mitral Valve Stenosis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D009164	Mycobacterium Infections	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D009203	Myocardial Infarction	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D017202	Myocardial Ischemia	3.644567581392885	3
D006319	Hearing Loss, Sensorineural	D015508	Nasal Obstruction	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D009298	Nasal Polyps	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D009303	Nasopharyngeal Neoplasms	35.23081995346455	29
D006319	Hearing Loss, Sensorineural	D009382	Neoplasms, Unknown Primary	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D009765	Obesity	21.867405488357306	18
D006319	Hearing Loss, Sensorineural	D009959	Oropharyngeal Neoplasms	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D010003	Osteoarthritis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D010018	Osteomalacia	3.644567581392885	3
D006319	Hearing Loss, Sensorineural	D010019	Osteomyelitis	3.644567581392885	3
D006319	Hearing Loss, Sensorineural	D010024	Osteoporosis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D015663	Osteoporosis, Postmenopausal	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D010494	Pericarditis, Constrictive	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D016491	Peripheral Vascular Diseases	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D018410	Pneumonia, Bacterial	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D011081	Polychondritis, Relapsing	15.793126186035831	13
D006319	Hearing Loss, Sensorineural	D011111	Polymyalgia Rheumatica	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D001261	Pulmonary Atelectasis	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D011654	Pulmonary Edema	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D012127	Respiratory Distress Syndrome, Newborn	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D012131	Respiratory Insufficiency	4.859423441857179	4
D006319	Hearing Loss, Sensorineural	D012141	Respiratory Tract Infections	6.0742793023214725	5
D006319	Hearing Loss, Sensorineural	D012214	Rheumatic Heart Disease	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D006255	Rhinitis, Allergic, Seasonal	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D012806	Siderosis	43.73481097671461	36
D006319	Hearing Loss, Sensorineural	D020182	Sleep Apnea, Central	1.2148558604642947	1
D006319	Hearing Loss, Sensorineural	D016706	Still's Disease, Adult-Onset	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D014123	Toxoplasmosis	3.644567581392885	3
D006319	Hearing Loss, Sensorineural	D014376	Tuberculosis	7.289135162785769	6
D006319	Hearing Loss, Sensorineural	D014397	Tuberculosis, Pulmonary	2.429711720928589	2
D006319	Hearing Loss, Sensorineural	D014826	Vocal Cord Paralysis	3.644567581392885	3
D006319	Hearing Loss, Sensorineural	D014927	Wolff-Parkinson-White Syndrome	1.2148558604642947	1
D003639	Hearing Loss, Sudden	D000789	Angina, Unstable	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D015535	Arthritis, Psoriatic	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D003324	Coronary Artery Disease	5.170604058688324	2
D003639	Hearing Loss, Sudden	D003327	Coronary Disease	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D003453	Cryptococcosis	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D003922	Diabetes Mellitus, Type 1	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D003924	Diabetes Mellitus, Type 2	7.755906088032487	3
D003639	Hearing Loss, Sudden	D006973	Hypertension	5.170604058688324	2
D003639	Hearing Loss, Sudden	D007022	Hypotension	5.170604058688324	2
D003639	Hearing Loss, Sudden	D008175	Lung Neoplasms	7.755906088032487	3
D003639	Hearing Loss, Sudden	D009203	Myocardial Infarction	5.170604058688324	2
D003639	Hearing Loss, Sudden	D017202	Myocardial Ischemia	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D009303	Nasopharyngeal Neoplasms	5.170604058688324	2
D003639	Hearing Loss, Sudden	D009382	Neoplasms, Unknown Primary	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D016491	Peripheral Vascular Diseases	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D011081	Polychondritis, Relapsing	10.341208117376649	4
D003639	Hearing Loss, Sudden	D011654	Pulmonary Edema	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D012131	Respiratory Insufficiency	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D012852	Sinusitis	2.5853020293441618	1
D003639	Hearing Loss, Sudden	D014123	Toxoplasmosis	5.170604058688324	2
D003639	Hearing Loss, Sudden	D020217	Vertebral Artery Dissection	2.5853020293441618	1
D046088	Hearing Loss, Unilateral	D007251	Influenza, Human	7.1703589546531665	2
D046088	Hearing Loss, Unilateral	D009303	Nasopharyngeal Neoplasms	3.5851794773265833	1
D046088	Hearing Loss, Unilateral	D014376	Tuberculosis	3.5851794773265833	1
D006337	Heart Murmurs	D000787	Angina Pectoris	14.18050278862289	6
D006337	Heart Murmurs	D001014	Aortic Aneurysm	54.358594023054415	23
D006337	Heart Murmurs	D017545	Aortic Aneurysm, Thoracic	9.453668525748594	4
D006337	Heart Murmurs	D001022	Aortic Valve Insufficiency	153.62211354341466	65
D006337	Heart Murmurs	D001023	Aortic Valve Prolapse	2.3634171314371484	1
D006337	Heart Murmurs	D001024	Aortic Valve Stenosis	167.80261633203753	71
D006337	Heart Murmurs	D001145	Arrhythmias, Cardiac	42.54150836586867	18
D006337	Heart Murmurs	D001164	Arteriovenous Fistula	70.90251394311446	30
D006337	Heart Murmurs	D001249	Asthma	2.3634171314371484	1
D006337	Heart Murmurs	D001281	Atrial Fibrillation	18.907337051497187	8
D006337	Heart Murmurs	D054537	Atrioventricular Block	2.3634171314371484	1
D006337	Heart Murmurs	D002037	Bundle-Branch Block	9.453668525748594	4
D006337	Heart Murmurs	D002177	Candidiasis	2.3634171314371484	1
D006337	Heart Murmurs	D002305	Cardiac Tamponade	2.3634171314371484	1
D006337	Heart Murmurs	D006332	Cardiomegaly	28.36100557724578	12
D006337	Heart Murmurs	D009202	Cardiomyopathies	40.17809123443153	17
D006337	Heart Murmurs	D002310	Cardiomyopathy, Alcoholic	2.3634171314371484	1
D006337	Heart Murmurs	D002311	Cardiomyopathy, Dilated	16.543919920060038	7
D006337	Heart Murmurs	D002312	Cardiomyopathy, Hypertrophic	160.7123649377261	68
D006337	Heart Murmurs	D024741	Cardiomyopathy, Hypertrophic, Familial	2.3634171314371484	1
D006337	Heart Murmurs	D002313	Cardiomyopathy, Restrictive	2.3634171314371484	1
D006337	Heart Murmurs	D018376	Cardiovascular Abnormalities	33.087839840120076	14
D006337	Heart Murmurs	D003323	Coronary Aneurysm	18.907337051497187	8
D006337	Heart Murmurs	D003324	Coronary Artery Disease	85.08301673173735	36
D006337	Heart Murmurs	D003327	Coronary Disease	70.90251394311446	30
D006337	Heart Murmurs	D054059	Coronary Occlusion	2.3634171314371484	1
D006337	Heart Murmurs	D003329	Coronary Vasospasm	2.3634171314371484	1
D006337	Heart Murmurs	D003550	Cystic Fibrosis	2.3634171314371484	1
D006337	Heart Murmurs	D004417	Dyspnea	14.18050278862289	6
D006337	Heart Murmurs	D004696	Endocarditis	14.18050278862289	6
D006337	Heart Murmurs	D006333	Heart Failure	56.72201115449156	24
D006337	Heart Murmurs	D006344	Heart Septal Defects, Atrial	80.35618246886305	34
D006337	Heart Murmurs	D006345	Heart Septal Defects, Ventricular	103.99035378323453	44
D006337	Heart Murmurs	D006349	Heart Valve Diseases	222.16121035509198	94
D006337	Heart Murmurs	D006660	Histoplasmosis	2.3634171314371484	1
D006337	Heart Murmurs	D006973	Hypertension	33.087839840120076	14
D006337	Heart Murmurs	D006976	Hypertension, Pulmonary	11.817085657185745	5
D006337	Heart Murmurs	D008133	Long QT Syndrome	2.3634171314371484	1
D006337	Heart Murmurs	D008175	Lung Neoplasms	4.726834262874297	2
D006337	Heart Murmurs	D008944	Mitral Valve Insufficiency	311.97106134970363	132
D006337	Heart Murmurs	D008946	Mitral Valve Stenosis	163.07578206916324	69
D006337	Heart Murmurs	D009203	Myocardial Infarction	101.62693665179737	43
D006337	Heart Murmurs	D017202	Myocardial Ischemia	14.18050278862289	6
D006337	Heart Murmurs	D009205	Myocarditis	9.453668525748594	4
D006337	Heart Murmurs	D009765	Obesity	2.3634171314371484	1
D006337	Heart Murmurs	D010019	Osteomyelitis	4.726834262874297	2
D006337	Heart Murmurs	D010490	Pericardial Effusion	4.726834262874297	2
D006337	Heart Murmurs	D010493	Pericarditis	7.090251394311445	3
D006337	Heart Murmurs	D010494	Pericarditis, Constrictive	2.3634171314371484	1
D006337	Heart Murmurs	D016491	Peripheral Vascular Diseases	2.3634171314371484	1
D006337	Heart Murmurs	D010997	Pleural Neoplasms	2.3634171314371484	1
D006337	Heart Murmurs	D011030	Pneumothorax	2.3634171314371484	1
D006337	Heart Murmurs	D011654	Pulmonary Edema	2.3634171314371484	1
D006337	Heart Murmurs	D011655	Pulmonary Embolism	18.907337051497187	8
D006337	Heart Murmurs	D011665	Pulmonary Valve Insufficiency	21.270754182934336	9
D006337	Heart Murmurs	D011666	Pulmonary Valve Stenosis	73.26593107455159	31
D006337	Heart Murmurs	D012127	Respiratory Distress Syndrome, Newborn	9.453668525748594	4
D006337	Heart Murmurs	D012214	Rheumatic Heart Disease	61.44884541736586	26
D006337	Heart Murmurs	D020181	Sleep Apnea, Obstructive	2.3634171314371484	1
D006337	Heart Murmurs	D017180	Tachycardia, Ventricular	2.3634171314371484	1
D006337	Heart Murmurs	D014262	Tricuspid Valve Insufficiency	66.17567968024015	28
D006337	Heart Murmurs	D014264	Tricuspid Valve Stenosis	4.726834262874297	2
D006337	Heart Murmurs	D020246	Venous Thrombosis	2.3634171314371484	1
