CasRN	ChemicalName	DiseaseID	DiseaseName	Score
90-82-4	Pseudoephedrine	D007251	Influenza, Human	0.0
90-82-4	Pseudoephedrine	D006255	Rhinitis, Allergic, Seasonal	0.0
90-82-4	Pseudoephedrine	D012852	Sinusitis	0.0
4721-07-7	puag-haad	D009765	Obesity	0.0
3681-99-0	puerarin	D003920	Diabetes Mellitus	0.0
3681-99-0	puerarin	D006973	Hypertension	0.0
3681-99-0	puerarin	D017202	Myocardial Ischemia	0.0
98-96-4	Pyrazinamide	D014376	Tuberculosis	0.0
98-96-4	Pyrazinamide	D014397	Tuberculosis, Pulmonary	0.0
101-26-8	Pyridostigmine Bromide	D017202	Myocardial Ischemia	0.0
85-87-0	Pyridoxamine	D009202	Cardiomyopathies	0.0
58-14-0	Pyrimethamine	D014123	Toxoplasmosis	0.0
25769-03-3	pyrrolidine dithiocarbamic acid	D009202	Cardiomyopathies	0.0
25769-03-3	pyrrolidine dithiocarbamic acid	D007251	Influenza, Human	0.0
25769-03-3	pyrrolidine dithiocarbamic acid	D012128	Respiratory Distress Syndrome	0.0
7187-62-4	pyrvinium	D006332	Cardiomegaly	0.0
117-39-5	Quercetin	D017544	Aortic Aneurysm, Abdominal	0.0
117-39-5	Quercetin	D050197	Atherosclerosis	0.0
117-39-5	Quercetin	D006332	Cardiomegaly	0.0
117-39-5	Quercetin	D009202	Cardiomyopathies	0.0
117-39-5	Quercetin	D002312	Cardiomyopathy, Hypertrophic	0.0
117-39-5	Quercetin	D006973	Hypertension	0.0
117-39-5	Quercetin	D006976	Hypertension, Pulmonary	0.0
117-39-5	Quercetin	D007251	Influenza, Human	0.0
117-39-5	Quercetin	D008175	Lung Neoplasms	0.0
117-39-5	Quercetin	D009203	Myocardial Infarction	0.0
117-39-5	Quercetin	D009362	Neoplasm Metastasis	0.0
117-39-5	Quercetin	D009765	Obesity	0.0
117-39-5	Quercetin	D015663	Osteoporosis, Postmenopausal	0.0
117-39-5	Quercetin	D029424	Pulmonary Disease, Chronic Obstructive	0.0
117-39-5	Quercetin	D011654	Pulmonary Edema	0.0
86073-85-0	quinacainol	D017180	Tachycardia, Ventricular	0.0
83-89-6	Quinacrine	D001172	Arthritis, Rheumatoid	0.0
83-89-6	Quinacrine	D010996	Pleural Effusion	0.0
82586-55-8	Quinapril	D001145	Arrhythmias, Cardiac	0.0
82586-55-8	Quinapril	D006332	Cardiomegaly	0.0
82586-55-8	Quinapril	D002312	Cardiomyopathy, Hypertrophic	0.0
82586-55-8	Quinapril	D003324	Coronary Artery Disease	0.0
82586-55-8	Quinapril	D006333	Heart Failure	0.0
82586-55-8	Quinapril	D006973	Hypertension	0.0
82768-85-2	quinaprilat	D006973	Hypertension	0.0
5714-76-1	quinetolate	D018879	Ventricular Premature Complexes	0.0
56-54-2	Quinidine	D001145	Arrhythmias, Cardiac	0.0
56-54-2	Quinidine	D001281	Atrial Fibrillation	0.0
56-54-2	Quinidine	D054537	Atrioventricular Block	0.0
56-54-2	Quinidine	D003324	Coronary Artery Disease	0.0
56-54-2	Quinidine	D006333	Heart Failure	0.0
56-54-2	Quinidine	D013617	Tachycardia, Supraventricular	0.0
56-54-2	Quinidine	D017180	Tachycardia, Ventricular	0.0
56-54-2	Quinidine	D014693	Ventricular Fibrillation	0.0
56-54-2	Quinidine	D018879	Ventricular Premature Complexes	0.0
56-54-2	Quinidine	D014927	Wolff-Parkinson-White Syndrome	0.0
747-45-5	quinidine bisulfate	D001281	Atrial Fibrillation	0.0
126602-89-9	quinupristin-dalfopristin	D000196	Actinomycosis	0.0
104606-13-5	R 56865	D017180	Tachycardia, Ventricular	0.0
87333-19-5	Ramipril	D000787	Angina Pectoris	0.0
87333-19-5	Ramipril	D001145	Arrhythmias, Cardiac	0.0
87333-19-5	Ramipril	D050197	Atherosclerosis	0.0
87333-19-5	Ramipril	D009202	Cardiomyopathies	0.0
87333-19-5	Ramipril	D002311	Cardiomyopathy, Dilated	0.0
87333-19-5	Ramipril	D002312	Cardiomyopathy, Hypertrophic	0.0
87333-19-5	Ramipril	D003920	Diabetes Mellitus	0.0
87333-19-5	Ramipril	D006333	Heart Failure	0.0
87333-19-5	Ramipril	D006973	Hypertension	0.0
87333-19-5	Ramipril	D009203	Myocardial Infarction	0.0
87269-97-4	ramiprilat	D001145	Arrhythmias, Cardiac	0.0
87269-97-4	ramiprilat	D006973	Hypertension	0.0
5471-51-2	raspberry ketone	D009765	Obesity	0.0
21416-87-5	Razoxane	D009202	Cardiomyopathies	0.0
21416-87-5	Razoxane	D006333	Heart Failure	0.0
80125-14-0	Remoxipride	D007022	Hypotension	0.0
72679-47-1	rentiapril	D006973	Hypertension	0.0
50-55-5	Reserpine	D001145	Arrhythmias, Cardiac	0.0
50-55-5	Reserpine	D006973	Hypertension	0.0
133652-38-7	reteplase	D006976	Hypertension, Pulmonary	0.0
133652-38-7	reteplase	D009203	Myocardial Infarction	0.0
133652-38-7	reteplase	D011655	Pulmonary Embolism	0.0
36791-04-5	Ribavirin	D011024	Pneumonia, Viral	0.0
36791-04-5	Ribavirin	D045169	Severe Acute Respiratory Syndrome	0.0
72559-06-9	Rifabutin	D014397	Tuberculosis, Pulmonary	0.0
13292-46-1	Rifampin	D004696	Endocarditis	0.0
13292-46-1	Rifampin	D009164	Mycobacterium Infections	0.0
13292-46-1	Rifampin	D010019	Osteomyelitis	0.0
13292-46-1	Rifampin	D012141	Respiratory Tract Infections	0.0
13292-46-1	Rifampin	D014376	Tuberculosis	0.0
13292-46-1	Rifampin	D014397	Tuberculosis, Pulmonary	0.0
6998-60-3	rifamycin SV	D001172	Arthritis, Rheumatoid	0.0
54187-04-1	Rilmenidine	D001145	Arrhythmias, Cardiac	0.0
54187-04-1	Rilmenidine	D006973	Hypertension	0.0
13392-28-4	Rimantadine	D007251	Influenza, Human	0.0
158681-13-1	Rimonabant	D009202	Cardiomyopathies	0.0
158681-13-1	Rimonabant	D007022	Hypotension	0.0
158681-13-1	Rimonabant	D009765	Obesity	0.0
106266-06-2	Risperidone	D012893	Sleep Wake Disorders	0.0
26652-09-5	Ritodrine	D054537	Atrioventricular Block	0.0
26652-09-5	Ritodrine	D017202	Myocardial Ischemia	0.0
26652-09-5	Ritodrine	D011654	Pulmonary Edema	0.0
120280-37-7	Ro 31-6930	D006973	Hypertension	0.0
61413-54-5	Rolipram	D001145	Arrhythmias, Cardiac	0.0
61413-54-5	Rolipram	D009202	Cardiomyopathies	0.0
61413-54-5	Rolipram	D011657	Pulmonary Eosinophilia	0.0
83-79-4	Rotenone	D006973	Hypertension	0.0
170449-18-0	RTKI cpd	D008175	Lung Neoplasms	0.0
170449-18-0	RTKI cpd	D009362	Neoplasm Metastasis	0.0
169939-94-0	ruboxistaurin	D006333	Heart Failure	0.0
169939-94-0	ruboxistaurin	D011654	Pulmonary Edema	0.0
11103-72-3	Ruthenium Red	D009765	Obesity	0.0
11103-72-3	Ruthenium Red	D012120	Respiration Disorders	0.0
153-18-4	Rutin	D006332	Cardiomegaly	0.0
153-18-4	Rutin	D008133	Long QT Syndrome	0.0
153-18-4	Rutin	D011654	Pulmonary Edema	0.0
15662-33-6	Ryanodine	D001145	Arrhythmias, Cardiac	0.0
15662-33-6	Ryanodine	D017180	Tachycardia, Ventricular	0.0
150863-82-4	S 1 (combination)	D010996	Pleural Effusion	0.0
112966-96-8	S 145	D011655	Pulmonary Embolism	0.0
91403-55-3	S 9871	D007022	Hypotension	0.0
21593-77-1	S-allylcysteine	D009203	Myocardial Infarction	0.0
8001-23-8	Safflower Oil	D009203	Myocardial Infarction	0.0
69-72-7	Salicylic Acid	D050197	Atherosclerosis	0.0
53003-10-4	salinomycin	D009362	Neoplasm Metastasis	0.0
146613-90-3	saprisartan potassium	D006973	Hypertension	0.0
34273-10-4	Saralasin	D006973	Hypertension	0.0
86819-20-7	sarpogrelate	D050197	Atherosclerosis	0.0
86819-20-7	sarpogrelate	D006332	Cardiomegaly	0.0
86819-20-7	sarpogrelate	D006333	Heart Failure	0.0
86819-20-7	sarpogrelate	D006976	Hypertension, Pulmonary	0.0
96914-40-8	SC 36602	D001145	Arrhythmias, Cardiac	0.0
7782-49-2	Selenium	D007251	Influenza, Human	0.0
7782-49-2	Selenium	D057767	Kashin-Beck Disease	0.0
101526-62-9	sematilide	D001145	Arrhythmias, Cardiac	0.0
13909-09-6	Semustine	D009362	Neoplasm Metastasis	0.0
99592-32-2	sertaconazole	D009181	Mycoses	0.0
79617-96-2	Sertraline	D009765	Obesity	0.0
533-31-3	sesamol	D009203	Myocardial Infarction	0.0
106650-56-0	sibutramine	D009765	Obesity	0.0
22888-70-6	Silybin	D008175	Lung Neoplasms	0.0
131741-08-7	Simendan	D006332	Cardiomegaly	0.0
131741-08-7	Simendan	D006333	Heart Failure	0.0
131741-08-7	Simendan	D006973	Hypertension	0.0
131741-08-7	Simendan	D009203	Myocardial Infarction	0.0
131741-08-7	Simendan	D017202	Myocardial Ischemia	0.0
131741-08-7	Simendan	D009205	Myocarditis	0.0
79902-63-9	Simvastatin	D001014	Aortic Aneurysm	0.0
79902-63-9	Simvastatin	D050197	Atherosclerosis	0.0
79902-63-9	Simvastatin	D001281	Atrial Fibrillation	0.0
79902-63-9	Simvastatin	D006332	Cardiomegaly	0.0
79902-63-9	Simvastatin	D003324	Coronary Artery Disease	0.0
79902-63-9	Simvastatin	D003327	Coronary Disease	0.0
79902-63-9	Simvastatin	D003550	Cystic Fibrosis	0.0
79902-63-9	Simvastatin	D006333	Heart Failure	0.0
79902-63-9	Simvastatin	D006973	Hypertension	0.0
79902-63-9	Simvastatin	D006976	Hypertension, Pulmonary	0.0
79902-63-9	Simvastatin	D008133	Long QT Syndrome	0.0
79902-63-9	Simvastatin	D009203	Myocardial Infarction	0.0
79902-63-9	Simvastatin	D009362	Neoplasm Metastasis	0.0
79902-63-9	Simvastatin	D029424	Pulmonary Disease, Chronic Obstructive	0.0
79902-63-9	Simvastatin	D011654	Pulmonary Edema	0.0
530-59-6	sinapinic acid	D006332	Cardiomegaly	0.0
53123-88-9	Sirolimus	D050197	Atherosclerosis	0.0
53123-88-9	Sirolimus	D006332	Cardiomegaly	0.0
53123-88-9	Sirolimus	D006333	Heart Failure	0.0
53123-88-9	Sirolimus	D009362	Neoplasm Metastasis	0.0
127373-66-4	sivelestat	D012128	Respiratory Distress Syndrome	0.0
141874-20-6	SL 84.0418	D006973	Hypertension	0.0
7440-23-5	Sodium	D001145	Arrhythmias, Cardiac	0.0
7440-23-5	Sodium	D007022	Hypotension	0.0
7440-23-5	Sodium	D014693	Ventricular Fibrillation	0.0
13768-07-5	sodium arsenite	D003922	Diabetes Mellitus, Type 1	0.0
144-55-8	Sodium Bicarbonate	D001145	Arrhythmias, Cardiac	0.0
144-55-8	Sodium Bicarbonate	D004417	Dyspnea	0.0
144-55-8	Sodium Bicarbonate	D007022	Hypotension	0.0
144-55-8	Sodium Bicarbonate	D017180	Tachycardia, Ventricular	0.0
16721-80-5	sodium bisulfide	D050197	Atherosclerosis	0.0
16721-80-5	sodium bisulfide	D006973	Hypertension	0.0
72-17-3	Sodium Lactate	D017180	Tachycardia, Ventricular	0.0
10102-18-8	Sodium Selenite	D009202	Cardiomyopathies	0.0
10102-18-8	Sodium Selenite	D003920	Diabetes Mellitus	0.0
1191-50-0	Sodium Tetradecyl Sulfate	D014648	Varicose Veins	0.0
10102-17-7	sodium thiosulfate	D009203	Myocardial Infarction	0.0
3930-20-9	Sotalol	D000787	Angina Pectoris	0.0
3930-20-9	Sotalol	D001145	Arrhythmias, Cardiac	0.0
3930-20-9	Sotalol	D001281	Atrial Fibrillation	0.0
3930-20-9	Sotalol	D003327	Coronary Disease	0.0
3930-20-9	Sotalol	D003329	Coronary Vasospasm	0.0
3930-20-9	Sotalol	D006333	Heart Failure	0.0
3930-20-9	Sotalol	D009203	Myocardial Infarction	0.0
3930-20-9	Sotalol	D017202	Myocardial Ischemia	0.0
3930-20-9	Sotalol	D013617	Tachycardia, Supraventricular	0.0
3930-20-9	Sotalol	D017180	Tachycardia, Ventricular	0.0
3930-20-9	Sotalol	D014693	Ventricular Fibrillation	0.0
3930-20-9	Sotalol	D018879	Ventricular Premature Complexes	0.0
8001-22-7	Soybean Oil	D017180	Tachycardia, Ventricular	0.0
90-39-1	Sparteine	D001145	Arrhythmias, Cardiac	0.0
83647-97-6	spirapril	D006973	Hypertension	0.0
52-01-7	Spironolactone	D001281	Atrial Fibrillation	0.0
52-01-7	Spironolactone	D006332	Cardiomegaly	0.0
52-01-7	Spironolactone	D009202	Cardiomyopathies	0.0
52-01-7	Spironolactone	D002311	Cardiomyopathy, Dilated	0.0
52-01-7	Spironolactone	D006333	Heart Failure	0.0
52-01-7	Spironolactone	D006973	Hypertension	0.0
52-01-7	Spironolactone	D009203	Myocardial Infarction	0.0
52-01-7	Spironolactone	D020181	Sleep Apnea, Obstructive	0.0
98299-61-7	SQ 29548	D006973	Hypertension	0.0
111-02-4	Squalene	D009203	Myocardial Infarction	0.0
7772-99-8	stannous chloride	D003924	Diabetes Mellitus, Type 2	0.0
7772-99-8	stannous chloride	D006973	Hypertension	0.0
57-92-1	Streptomycin	D000196	Actinomycosis	0.0
57-92-1	Streptomycin	D006349	Heart Valve Diseases	0.0
57-92-1	Streptomycin	D014376	Tuberculosis	0.0
57-92-1	Streptomycin	D014397	Tuberculosis, Pulmonary	0.0
304-55-2	Succimer	D006973	Hypertension	0.0
306-40-1	Succinylcholine	D007826	Laryngismus	0.0
68373-14-8	Sulbactam	D004696	Endocarditis	0.0
68-35-9	Sulfadiazine	D009617	Nocardia Infections	0.0
68-35-9	Sulfadiazine	D018410	Pneumonia, Bacterial	0.0
68-35-9	Sulfadiazine	D012852	Sinusitis	0.0
68-35-9	Sulfadiazine	D014123	Toxoplasmosis	0.0
599-79-1	Sulfasalazine	D015535	Arthritis, Psoriatic	0.0
599-79-1	Sulfasalazine	D001172	Arthritis, Rheumatoid	0.0
599-79-1	Sulfasalazine	D009362	Neoplasm Metastasis	0.0
66264-77-5	sulfinalol	D006973	Hypertension	0.0
57-96-5	Sulfinpyrazone	D000787	Angina Pectoris	0.0
57-96-5	Sulfinpyrazone	D002312	Cardiomyopathy, Hypertrophic	0.0
57-96-5	Sulfinpyrazone	D006073	Gout	0.0
57-96-5	Sulfinpyrazone	D009203	Myocardial Infarction	0.0
38194-50-2	Sulindac	D001172	Arthritis, Rheumatoid	0.0
38194-50-2	Sulindac	D008175	Lung Neoplasms	0.0
38194-50-2	Sulindac	D010003	Osteoarthritis	0.0
59864-04-9	sulindac sulfone	D008175	Lung Neoplasms	0.0
73384-60-8	sulmazole	D006333	Heart Failure	0.0
15676-16-1	Sulpiride	D007022	Hypotension	0.0
76497-13-7	sultamicillin	D004696	Endocarditis	0.0
76497-13-7	sultamicillin	D018410	Pneumonia, Bacterial	0.0
76497-13-7	sultamicillin	D014069	Tonsillitis	0.0
94-07-5	Synephrine	D001249	Asthma	0.0
94-07-5	Synephrine	D003371	Cough	0.0
118-34-3	syringin	D001249	Asthma	0.0
321-64-2	Tacrine	D007022	Hypotension	0.0
109581-93-3	Tacrolimus	D001172	Arthritis, Rheumatoid	0.0
109581-93-3	Tacrolimus	D006332	Cardiomegaly	0.0
109581-93-3	Tacrolimus	D006973	Hypertension	0.0
109581-93-3	Tacrolimus	D007022	Hypotension	0.0
94497-51-5	tamibarotene	D001172	Arthritis, Rheumatoid	0.0
94497-51-5	tamibarotene	D050197	Atherosclerosis	0.0
10540-29-1	Tamoxifen	D050197	Atherosclerosis	0.0
10540-29-1	Tamoxifen	D008175	Lung Neoplasms	0.0
10540-29-1	Tamoxifen	D009362	Neoplasm Metastasis	0.0
10540-29-1	Tamoxifen	D010997	Pleural Neoplasms	0.0
481-53-8	tangeretin	D006973	Hypertension	0.0
568-73-0	tanshinone	D050197	Atherosclerosis	0.0
568-73-0	tanshinone	D006973	Hypertension	0.0
568-73-0	tanshinone	D010024	Osteoporosis	0.0
568-73-0	tanshinone	D012829	Silicosis	0.0
69659-80-9	tanshinone II A sodium sulfonate	D009202	Cardiomyopathies	0.0
107-35-7	Taurine	D001145	Arrhythmias, Cardiac	0.0
107-35-7	Taurine	D009202	Cardiomyopathies	0.0
107-35-7	Taurine	D003922	Diabetes Mellitus, Type 1	0.0
107-35-7	Taurine	D006973	Hypertension	0.0
107-35-7	Taurine	D007022	Hypotension	0.0
107-35-7	Taurine	D009203	Myocardial Infarction	0.0
107-35-7	Taurine	D009765	Obesity	0.0
17902-23-7	Tegafur	D008175	Lung Neoplasms	0.0
17902-23-7	Tegafur	D009362	Neoplasm Metastasis	0.0
61036-62-2	Teicoplanin	D010019	Osteomyelitis	0.0
61036-62-2	Teicoplanin	D010493	Pericarditis	0.0
61036-62-2	Teicoplanin	D018410	Pneumonia, Bacterial	0.0
61036-62-2	Teicoplanin	D045169	Severe Acute Respiratory Syndrome	0.0
846-50-4	Temazepam	D012893	Sleep Wake Disorders	0.0
110221-44-8	temocapril hydrochloride	D006332	Cardiomegaly	0.0
110221-44-8	temocapril hydrochloride	D009202	Cardiomyopathies	0.0
110221-44-8	temocapril hydrochloride	D006333	Heart Failure	0.0
110221-44-8	temocapril hydrochloride	D006973	Hypertension	0.0
2226-96-2	tempol	D006332	Cardiomegaly	0.0
2226-96-2	tempol	D006973	Hypertension	0.0
120210-48-2	tenidap	D001172	Arthritis, Rheumatoid	0.0
59804-37-4	tenoxicam	D001172	Arthritis, Rheumatoid	0.0
59804-37-4	tenoxicam	D010003	Osteoarthritis	0.0
35115-60-7	Teprotide	D006333	Heart Failure	0.0
35115-60-7	Teprotide	D006973	Hypertension	0.0
63590-64-7	Terazosin	D006973	Hypertension	0.0
91161-71-6	Terbinafine	D009181	Mycoses	0.0
91161-71-6	Terbinafine	D011020	Pneumonia, Pneumocystis	0.0
23031-25-6	Terbutaline	D001249	Asthma	0.0
23031-25-6	Terbutaline	D016535	Bronchial Hyperreactivity	0.0
23031-25-6	Terbutaline	D001991	Bronchitis	0.0
23031-25-6	Terbutaline	D003371	Cough	0.0
23031-25-6	Terbutaline	D029424	Pulmonary Disease, Chronic Obstructive	0.0
23031-25-6	Terbutaline	D011654	Pulmonary Edema	0.0
23031-25-6	Terbutaline	D012128	Respiratory Distress Syndrome	0.0
50679-08-8	Terfenadine	D001249	Asthma	0.0
50679-08-8	Terfenadine	D010024	Osteoporosis	0.0
50679-08-8	Terfenadine	D006255	Rhinitis, Allergic, Seasonal	0.0
50679-08-8	Terfenadine	D012852	Sinusitis	0.0
52232-67-4	Teriparatide	D010024	Osteoporosis	0.0
25683-71-0	terizidone	D014376	Tuberculosis	0.0
14636-12-5	Terlipressin	D006073	Gout	0.0
14636-12-5	Terlipressin	D007022	Hypotension	0.0
83688-84-0	tertatolol	D006973	Hypertension	0.0
83688-84-0	tertatolol	D007022	Hypotension	0.0
58694-52-3	tertiapin	D001281	Atrial Fibrillation	0.0
58-22-0	Testosterone	D006333	Heart Failure	0.0
58-22-0	Testosterone	D017202	Myocardial Ischemia	0.0
58-22-0	Testosterone	D009362	Neoplasm Metastasis	0.0
58-46-8	Tetrabenazine	D007022	Hypotension	0.0
1746-01-6	Tetrachlorodibenzodioxin	D003922	Diabetes Mellitus, Type 1	0.0
1746-01-6	Tetrachlorodibenzodioxin	D009362	Neoplasm Metastasis	0.0
60-54-8	Tetracycline	D050197	Atherosclerosis	0.0
60-54-8	Tetracycline	D001991	Bronchitis	0.0
60-54-8	Tetracycline	D010996	Pleural Effusion	0.0
60-54-8	Tetracycline	D012141	Respiratory Tract Infections	0.0
36062-04-1	tetrahydrocurcumin	D018376	Cardiovascular Abnormalities	0.0
36062-04-1	tetrahydrocurcumin	D006973	Hypertension	0.0
70649-54-6	tetrakis(N-methyl-4-pyridiniumyl)porphine manganese(III) complex	D002310	Cardiomyopathy, Alcoholic	0.0
80-12-6	tetramethylenedisulfotetramine	D007022	Hypotension	0.0
518-34-3	tetrandrine	D009203	Myocardial Infarction	0.0
16330-92-0	tetrathiomolybdate	D009202	Cardiomyopathies	0.0
4368-28-9	Tetrodotoxin	D017180	Tachycardia, Ventricular	0.0
50-35-1	Thalidomide	D001172	Arthritis, Rheumatoid	0.0
50-35-1	Thalidomide	D006333	Heart Failure	0.0
50-35-1	Thalidomide	D008175	Lung Neoplasms	0.0
50-35-1	Thalidomide	D011654	Pulmonary Edema	0.0
4670-05-7	theaflavin	D050197	Atherosclerosis	0.0
58-55-9	Theophylline	D001249	Asthma	0.0
58-55-9	Theophylline	D001991	Bronchitis	0.0
58-55-9	Theophylline	D029481	Bronchitis, Chronic	0.0
58-55-9	Theophylline	D009202	Cardiomyopathies	0.0
58-55-9	Theophylline	D004417	Dyspnea	0.0
58-55-9	Theophylline	D006973	Hypertension	0.0
58-55-9	Theophylline	D007022	Hypotension	0.0
58-55-9	Theophylline	D008175	Lung Neoplasms	0.0
58-55-9	Theophylline	D017202	Myocardial Ischemia	0.0
58-55-9	Theophylline	D009362	Neoplasm Metastasis	0.0
58-55-9	Theophylline	D029424	Pulmonary Disease, Chronic Obstructive	0.0
58-55-9	Theophylline	D012120	Respiration Disorders	0.0
59-43-8	Thiamine	D009202	Cardiomyopathies	0.0
59-43-8	Thiamine	D006333	Heart Failure	0.0
104-06-3	Thioacetazone	D014376	Tuberculosis	0.0
62-46-4	Thioctic Acid	D003327	Coronary Disease	0.0
62-46-4	Thioctic Acid	D006973	Hypertension	0.0
62-46-4	Thioctic Acid	D008133	Long QT Syndrome	0.0
62-46-4	Thioctic Acid	D011654	Pulmonary Edema	0.0
76-75-5	Thiopental	D007022	Hypotension	0.0
50-52-2	Thioridazine	D011654	Pulmonary Edema	0.0
50-52-2	Thioridazine	D012131	Respiratory Insufficiency	0.0
50-52-2	Thioridazine	D014693	Ventricular Fibrillation	0.0
79-19-6	thiosemicarbazide	D012131	Respiratory Insufficiency	0.0
52-24-4	Thiotepa	D009362	Neoplasm Metastasis	0.0
89-83-8	Thymol	D001228	Aspergillosis	0.0
490-91-5	thymoquinone	D001172	Arthritis, Rheumatoid	0.0
490-91-5	thymoquinone	D006973	Hypertension	0.0
490-91-5	thymoquinone	D009362	Neoplasm Metastasis	0.0
7488-70-2	Thyroxine	D006973	Hypertension	0.0
31428-61-2	tiamenidine	D006973	Hypertension	0.0
57010-31-8	Tiapamil Hydrochloride	D000787	Angina Pectoris	0.0
57010-31-8	Tiapamil Hydrochloride	D006973	Hypertension	0.0
55142-85-3	Ticlopidine	D000787	Angina Pectoris	0.0
55142-85-3	Ticlopidine	D050197	Atherosclerosis	0.0
55142-85-3	Ticlopidine	D003324	Coronary Artery Disease	0.0
55142-85-3	Ticlopidine	D009203	Myocardial Infarction	0.0
40180-04-9	Ticrynafen	D006973	Hypertension	0.0
85136-71-6	tilisolol	D017180	Tachycardia, Ventricular	0.0
26839-75-8	Timolol	D000787	Angina Pectoris	0.0
26839-75-8	Timolol	D001145	Arrhythmias, Cardiac	0.0
26839-75-8	Timolol	D001281	Atrial Fibrillation	0.0
26839-75-8	Timolol	D003327	Coronary Disease	0.0
26839-75-8	Timolol	D006973	Hypertension	0.0
26839-75-8	Timolol	D008133	Long QT Syndrome	0.0
26839-75-8	Timolol	D009203	Myocardial Infarction	0.0
1953-02-2	Tiopronin	D001172	Arthritis, Rheumatoid	0.0
13379-86-7	tiprenolol	D006973	Hypertension	0.0
13379-86-7	tiprenolol	D007022	Hypotension	0.0
13379-86-7	tiprenolol	D017180	Tachycardia, Ventricular	0.0
39563-28-5	tobanum	D001145	Arrhythmias, Cardiac	0.0
32986-56-4	Tobramycin	D001987	Bronchiectasis	0.0
32986-56-4	Tobramycin	D003550	Cystic Fibrosis	0.0
32986-56-4	Tobramycin	D010019	Osteomyelitis	0.0
32986-56-4	Tobramycin	D012141	Respiratory Tract Infections	0.0
41708-72-9	Tocainide	D001145	Arrhythmias, Cardiac	0.0
41708-72-9	Tocainide	D008133	Long QT Syndrome	0.0
41708-72-9	Tocainide	D017180	Tachycardia, Ventricular	0.0
41708-72-9	Tocainide	D018879	Ventricular Premature Complexes	0.0
38103-61-6	tolamolol	D006973	Hypertension	0.0
59-98-3	Tolazoline	D006976	Hypertension, Pulmonary	0.0
64-77-7	Tolbutamide	D003924	Diabetes Mellitus, Type 2	0.0
26171-23-3	Tolmetin	D010003	Osteoarthritis	0.0
150683-30-0	Tolvaptan	D006333	Heart Failure	0.0
97240-79-4	Topiramate	D003924	Diabetes Mellitus, Type 2	0.0
97240-79-4	Topiramate	D009765	Obesity	0.0
56211-40-6	Torsemide	D002311	Cardiomyopathy, Dilated	0.0
56211-40-6	Torsemide	D006333	Heart Failure	0.0
56211-40-6	Torsemide	D006973	Hypertension	0.0
56211-40-6	Torsemide	D006976	Hypertension, Pulmonary	0.0
27203-92-5	Tramadol	D010003	Osteoarthritis	0.0
27203-92-5	Tramadol	D020370	Osteoarthritis, Knee	0.0
53902-12-8	tranilast	D001249	Asthma	0.0
155-09-9	Tranylcypromine	D007022	Hypotension	0.0
19794-93-5	Trazodone	D009765	Obesity	0.0
19794-93-5	Trazodone	D012893	Sleep Wake Disorders	0.0
302-79-4	Tretinoin	D001172	Arthritis, Rheumatoid	0.0
302-79-4	Tretinoin	D001249	Asthma	0.0
302-79-4	Tretinoin	D006332	Cardiomegaly	0.0
302-79-4	Tretinoin	D003324	Coronary Artery Disease	0.0
302-79-4	Tretinoin	D009362	Neoplasm Metastasis	0.0
302-79-4	Tretinoin	D017180	Tachycardia, Ventricular	0.0
302-79-4	Tretinoin	D014376	Tuberculosis	0.0
302-79-4	Tretinoin	D014693	Ventricular Fibrillation	0.0
78-30-8	tri-o-cresyl phosphate	D012120	Respiration Disorders	0.0
124-94-7	Triamcinolone	D010493	Pericarditis	0.0
76-25-5	Triamcinolone Acetonide	D001249	Asthma	0.0
396-01-0	Triamterene	D001145	Arrhythmias, Cardiac	0.0
396-01-0	Triamterene	D006973	Hypertension	0.0
28911-01-5	Triazolam	D012893	Sleep Wake Disorders	0.0
133-67-5	Trichlormethiazide	D006973	Hypertension	0.0
58880-19-6	trichostatin A	D008175	Lung Neoplasms	0.0
58880-19-6	trichostatin A	D009362	Neoplasm Metastasis	0.0
101-20-2	triclocarban	D007022	Hypotension	0.0
112-24-3	Trientine	D006332	Cardiomegaly	0.0
112-24-3	Trientine	D003920	Diabetes Mellitus	0.0
117-89-5	Trifluoperazine	D001145	Arrhythmias, Cardiac	0.0
322-79-2	triflusal	D009203	Myocardial Infarction	0.0
535-83-1	trigonelline	D006973	Hypertension	0.0
35795-16-5	trimazosin	D006973	Hypertension	0.0
616-68-2	Trimecaine	D001145	Arrhythmias, Cardiac	0.0
616-68-2	Trimecaine	D001281	Atrial Fibrillation	0.0
616-68-2	Trimecaine	D014693	Ventricular Fibrillation	0.0
5011-34-7	Trimetazidine	D000787	Angina Pectoris	0.0
5011-34-7	Trimetazidine	D001145	Arrhythmias, Cardiac	0.0
5011-34-7	Trimetazidine	D009202	Cardiomyopathies	0.0
5011-34-7	Trimetazidine	D006333	Heart Failure	0.0
5011-34-7	Trimetazidine	D007022	Hypotension	0.0
5011-34-7	Trimetazidine	D008133	Long QT Syndrome	0.0
5011-34-7	Trimetazidine	D017202	Myocardial Ischemia	0.0
68-91-7	trimethaphan camsylate	D006973	Hypertension	0.0
738-70-5	Trimethoprim	D011020	Pneumonia, Pneumocystis	0.0
738-70-5	Trimethoprim	D012852	Sinusitis	0.0
8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	D001249	Asthma	0.0
8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	D001991	Bronchitis	0.0
8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	D009164	Mycobacterium Infections	0.0
