DiseaseID	DiseaseName	CasRN	ChemicalName	Score
D011654	Pulmonary Edema	53209-27-1	2''-galloylhyperin	0.0
D011654	Pulmonary Edema	1191-85-1	5,8,11,14-Eicosatetraynoic Acid	0.0
D011654	Pulmonary Edema	616-91-1	Acetylcysteine	0.0
D011654	Pulmonary Edema	23444-65-7	alkannin	0.0
D011654	Pulmonary Edema	592-88-1	allyl sulfide	0.0
D011654	Pulmonary Edema	55869-99-3	anisodamine	0.0
D011654	Pulmonary Edema	50-81-7	Ascorbic Acid	0.0
D011654	Pulmonary Edema	51-55-8	Atropine	0.0
D011654	Pulmonary Edema	4419-39-0	Beclomethasone	0.0
D011654	Pulmonary Edema	6051-87-2	beta-Naphthoflavone	0.0
D011654	Pulmonary Edema	7440-42-8	Boron	0.0
D011654	Pulmonary Edema	51333-22-3	Budesonide	0.0
D011654	Pulmonary Edema	32222-06-3	Calcitriol	0.0
D011654	Pulmonary Edema	299-28-5	Calcium Gluconate	0.0
D011654	Pulmonary Edema	132-22-9	Chlorpheniramine	0.0
D011654	Pulmonary Edema	480-40-0	chrysin	0.0
D011654	Pulmonary Edema	458-37-7	Curcumin	0.0
D011654	Pulmonary Edema	78218-09-4	dazoxiben	0.0
D011654	Pulmonary Edema	50-02-2	Dexamethasone	0.0
D011654	Pulmonary Edema	113775-47-6	Dexmedetomidine	0.0
D011654	Pulmonary Edema	20830-75-5	Digoxin	0.0
D011654	Pulmonary Edema	39424-54-9	enterotoxin C, staphylococcal	0.0
D011654	Pulmonary Edema	552-58-9	eriodictyol	0.0
D011654	Pulmonary Edema	617-35-6	ethyl pyruvate	0.0
D011654	Pulmonary Edema	103745-39-7	fasudil	0.0
D011654	Pulmonary Edema	437-38-7	Fentanyl	0.0
D011654	Pulmonary Edema	1135-24-6	ferulic acid	0.0
D011654	Pulmonary Edema	54-31-9	Furosemide	0.0
D011654	Pulmonary Edema	624-15-7	geraniol	0.0
D011654	Pulmonary Edema	10238-21-8	Glyburide	0.0
D011654	Pulmonary Edema	520-33-2	hesperetin	0.0
D011654	Pulmonary Edema	86-54-4	Hydralazine	0.0
D011654	Pulmonary Edema	53-86-1	Indomethacin	0.0
D011654	Pulmonary Edema	26675-46-7	Isoflurane	0.0
D011654	Pulmonary Edema	7683-59-2	Isoproterenol	0.0
D011654	Pulmonary Edema	83915-83-7	Lisinopril	0.0
D011654	Pulmonary Edema	7447-41-8	Lithium Chloride	0.0
D011654	Pulmonary Edema	61742-10-7	lithium hydroxybutyrate	0.0
D011654	Pulmonary Edema	88107-10-2	LY 171883	0.0
D011654	Pulmonary Edema	69-65-8	Mannitol	0.0
D011654	Pulmonary Edema	657-24-9	Metformin	0.0
D011654	Pulmonary Edema	83-43-2	Methylprednisolone	0.0
D011654	Pulmonary Edema	37350-58-6	Metoprolol	0.0
D011654	Pulmonary Edema	57-27-2	Morphine	0.0
D011654	Pulmonary Edema	10236-47-2	naringin	0.0
D011654	Pulmonary Edema	21829-25-4	Nifedipine	0.0
D011654	Pulmonary Edema	10102-43-9	Nitric Oxide	0.0
D011654	Pulmonary Edema	55-63-0	Nitroglycerin	0.0
D011654	Pulmonary Edema	15078-28-1	Nitroprusside	0.0
D011654	Pulmonary Edema	52-62-0	Pentolinium Tartrate	0.0
D011654	Pulmonary Edema	14838-15-4	Phenylpropanolamine	0.0
D011654	Pulmonary Edema	53179-13-8	pirfenidone	0.0
D011654	Pulmonary Edema	29106-49-8	procyanidin B2	0.0
D011654	Pulmonary Edema	117-39-5	Quercetin	0.0
D011654	Pulmonary Edema	26652-09-5	Ritodrine	0.0
D011654	Pulmonary Edema	169939-94-0	ruboxistaurin	0.0
D011654	Pulmonary Edema	153-18-4	Rutin	0.0
D011654	Pulmonary Edema	79902-63-9	Simvastatin	0.0
D011654	Pulmonary Edema	23031-25-6	Terbutaline	0.0
D011654	Pulmonary Edema	50-35-1	Thalidomide	0.0
D011654	Pulmonary Edema	62-46-4	Thioctic Acid	0.0
D011654	Pulmonary Edema	50-52-2	Thioridazine	0.0
D011654	Pulmonary Edema	632-85-9	wogonin	0.0
D011654	Pulmonary Edema	107753-78-6	zafirlukast	0.0
D011654	Pulmonary Edema	471-05-6	zerumbone	0.0
D011654	Pulmonary Edema	132880-11-6	zileuton	0.0
D011655	Pulmonary Embolism	129652-42-2	albolabrin	0.0
D011655	Pulmonary Embolism	745-65-3	Alprostadil	0.0
D011655	Pulmonary Embolism	88430-50-6	beraprost	0.0
D011655	Pulmonary Embolism	66-76-2	Dicumarol	0.0
D011655	Pulmonary Embolism	35121-78-9	Epoprostenol	0.0
D011655	Pulmonary Embolism	132051-67-3	eristostatin	0.0
D011655	Pulmonary Embolism	9005-49-6	Heparin	0.0
D011655	Pulmonary Embolism	87-33-2	Isosorbide Dinitrate	0.0
D011655	Pulmonary Embolism	16051-77-7	isosorbide-5-mononitrate	0.0
D011655	Pulmonary Embolism	69-65-8	Mannitol	0.0
D011655	Pulmonary Embolism	21829-25-4	Nifedipine	0.0
D011655	Pulmonary Embolism	15078-28-1	Nitroprusside	0.0
D011655	Pulmonary Embolism	133652-38-7	reteplase	0.0
D011655	Pulmonary Embolism	112966-96-8	S 145	0.0
D011655	Pulmonary Embolism	81-81-2	Warfarin	0.0
D011656	Pulmonary Emphysema	616-91-1	Acetylcysteine	0.0
D011656	Pulmonary Emphysema	458-37-7	Curcumin	0.0
D011656	Pulmonary Emphysema	17230-88-5	Danazol	0.0
D011657	Pulmonary Eosinophilia	59-02-9	alpha-Tocopherol	0.0
D011657	Pulmonary Eosinophilia	50-81-7	Ascorbic Acid	0.0
D011657	Pulmonary Eosinophilia	4419-39-0	Beclomethasone	0.0
D011657	Pulmonary Eosinophilia	51333-22-3	Budesonide	0.0
D011657	Pulmonary Eosinophilia	162542-90-7	CDP 840	0.0
D011657	Pulmonary Eosinophilia	50-02-2	Dexamethasone	0.0
D011657	Pulmonary Eosinophilia	61413-54-5	Rolipram	0.0
D011928	Raynaud Disease	745-65-3	Alprostadil	0.0
D011928	Raynaud Disease	25167-62-8	Docosahexaenoic Acids	0.0
D011928	Raynaud Disease	1553-41-9	Eicosapentaenoic Acid	0.0
D011928	Raynaud Disease	35121-78-9	Epoprostenol	0.0
D011928	Raynaud Disease	126-07-8	Griseofulvin	0.0
D011928	Raynaud Disease	78919-13-8	Iloprost	0.0
D011928	Raynaud Disease	53-86-1	Indomethacin	0.0
D011928	Raynaud Disease	21829-25-4	Nifedipine	0.0
D011928	Raynaud Disease	6493-05-6	Pentoxifylline	0.0
D011928	Raynaud Disease	19216-56-9	Prazosin	0.0
D012120	Respiration Disorders	51-55-8	Atropine	0.0
D012120	Respiration Disorders	50-02-2	Dexamethasone	0.0
D012120	Respiration Disorders	51-43-4	Epinephrine	0.0
D012120	Respiration Disorders	51-41-2	Norepinephrine	0.0
D012120	Respiration Disorders	11103-72-3	Ruthenium Red	0.0
D012120	Respiration Disorders	58-55-9	Theophylline	0.0
D012120	Respiration Disorders	78-30-8	tri-o-cresyl phosphate	0.0
D012128	Respiratory Distress Syndrome	616-91-1	Acetylcysteine	0.0
D012128	Respiratory Distress Syndrome	745-65-3	Alprostadil	0.0
D012128	Respiratory Distress Syndrome	108778-82-1	beractant	0.0
D012128	Respiratory Distress Syndrome	458-37-7	Curcumin	0.0
D012128	Respiratory Distress Syndrome	50-02-2	Dexamethasone	0.0
D012128	Respiratory Distress Syndrome	125-71-3	Dextromethorphan	0.0
D012128	Respiratory Distress Syndrome	54-31-9	Furosemide	0.0
D012128	Respiratory Distress Syndrome	9011-04-5	Hexadimethrine Bromide	0.0
D012128	Respiratory Distress Syndrome	10102-43-9	Nitric Oxide	0.0
D012128	Respiratory Distress Syndrome	7782-44-7	Oxygen	0.0
D012128	Respiratory Distress Syndrome	25769-03-3	pyrrolidine dithiocarbamic acid	0.0
D012128	Respiratory Distress Syndrome	127373-66-4	sivelestat	0.0
D012128	Respiratory Distress Syndrome	23031-25-6	Terbutaline	0.0
D012128	Respiratory Distress Syndrome	58-27-5	Vitamin K 3	0.0
D012127	Respiratory Distress Syndrome, Newborn	378-44-9	Betamethasone	0.0
D012127	Respiratory Distress Syndrome, Newborn	50-02-2	Dexamethasone	0.0
D012127	Respiratory Distress Syndrome, Newborn	34368-04-2	Dobutamine	0.0
D012127	Respiratory Distress Syndrome, Newborn	51-61-6	Dopamine	0.0
D012127	Respiratory Distress Syndrome, Newborn	59467-70-8	Midazolam	0.0
D012127	Respiratory Distress Syndrome, Newborn	11103-57-4	Vitamin A	0.0
D012131	Respiratory Insufficiency	27469-53-0	Almitrine	0.0
D012131	Respiratory Insufficiency	74469-00-4	Amoxicillin-Potassium Clavulanate Combination	0.0
D012131	Respiratory Insufficiency	52485-79-7	Buprenorphine	0.0
D012131	Respiratory Insufficiency	132-22-9	Chlorpheniramine	0.0
D012131	Respiratory Insufficiency	458-37-7	Curcumin	0.0
D012131	Respiratory Insufficiency	439-14-5	Diazepam	0.0
D012131	Respiratory Insufficiency	78755-81-4	Flumazenil	0.0
D012131	Respiratory Insufficiency	50-23-7	Hydrocortisone	0.0
D012131	Respiratory Insufficiency	7683-59-2	Isoproterenol	0.0
D012131	Respiratory Insufficiency	83-43-2	Methylprednisolone	0.0
D012131	Respiratory Insufficiency	10118-90-8	Minocycline	0.0
D012131	Respiratory Insufficiency	73232-50-5	N-methylnaloxone	0.0
D012131	Respiratory Insufficiency	20594-83-6	Nalbuphine	0.0
D012131	Respiratory Insufficiency	82824-01-9	naloxonazine	0.0
D012131	Respiratory Insufficiency	465-65-6	Naloxone	0.0
D012131	Respiratory Insufficiency	55985-32-5	Nicardipine	0.0
D012131	Respiratory Insufficiency	105618-26-6	norbinaltorphimine	0.0
D012131	Respiratory Insufficiency	51-41-2	Norepinephrine	0.0
D012131	Respiratory Insufficiency	7782-44-7	Oxygen	0.0
D012131	Respiratory Insufficiency	14838-15-4	Phenylpropanolamine	0.0
D012131	Respiratory Insufficiency	57-47-6	Physostigmine	0.0
D012131	Respiratory Insufficiency	78664-73-0	posatirelin	0.0
D012131	Respiratory Insufficiency	50-24-8	Prednisolone	0.0
D012131	Respiratory Insufficiency	50-52-2	Thioridazine	0.0
D012131	Respiratory Insufficiency	79-19-6	thiosemicarbazide	0.0
D012141	Respiratory Tract Infections	103-90-2	Acetaminophen	0.0
D012141	Respiratory Tract Infections	18559-94-9	Albuterol	0.0
D012141	Respiratory Tract Infections	41294-56-8	alfacalcidol	0.0
D012141	Respiratory Tract Infections	74469-00-4	Amoxicillin-Potassium Clavulanate Combination	0.0
D012141	Respiratory Tract Infections	50-78-2	Aspirin	0.0
D012141	Respiratory Tract Infections	83905-01-5	Azithromycin	0.0
D012141	Respiratory Tract Infections	378-44-9	Betamethasone	0.0
D012141	Respiratory Tract Infections	32222-06-3	Calcitriol	0.0
D012141	Respiratory Tract Infections	53994-73-3	Cefaclor	0.0
D012141	Respiratory Tract Infections	50370-12-2	Cefadroxil	0.0
D012141	Respiratory Tract Infections	79350-37-1	Cefixime	0.0
D012141	Respiratory Tract Infections	73384-59-5	Ceftriaxone	0.0
D012141	Respiratory Tract Infections	132-22-9	Chlorpheniramine	0.0
D012141	Respiratory Tract Infections	28657-80-9	Cinoxacin	0.0
D012141	Respiratory Tract Infections	81103-11-9	Clarithromycin	0.0
D012141	Respiratory Tract Infections	18323-44-9	Clindamycin	0.0
D012141	Respiratory Tract Infections	564-25-0	Doxycycline	0.0
D012141	Respiratory Tract Infections	114-07-8	Erythromycin	0.0
D012141	Respiratory Tract Infections	74-55-5	Ethambutol	0.0
D012141	Respiratory Tract Infections	530-78-9	Flufenamic Acid	0.0
D012141	Respiratory Tract Infections	10118-90-8	Minocycline	0.0
D012141	Respiratory Tract Infections	51803-78-2	nimesulide	0.0
D012141	Respiratory Tract Infections	82419-36-1	Ofloxacin	0.0
D012141	Respiratory Tract Infections	14838-15-4	Phenylpropanolamine	0.0
D012141	Respiratory Tract Infections	13292-46-1	Rifampin	0.0
D012141	Respiratory Tract Infections	60-54-8	Tetracycline	0.0
D012141	Respiratory Tract Infections	32986-56-4	Tobramycin	0.0
D012214	Rheumatic Heart Disease	152-72-7	Acenocoumarol	0.0
D006255	Rhinitis, Allergic, Seasonal	68844-77-9	Astemizole	0.0
D006255	Rhinitis, Allergic, Seasonal	3964-81-6	azatadine	0.0
D006255	Rhinitis, Allergic, Seasonal	58581-89-8	azelastine	0.0
D006255	Rhinitis, Allergic, Seasonal	4419-39-0	Beclomethasone	0.0
D006255	Rhinitis, Allergic, Seasonal	51333-22-3	Budesonide	0.0
D006255	Rhinitis, Allergic, Seasonal	83881-51-0	Cetirizine	0.0
D006255	Rhinitis, Allergic, Seasonal	132-22-9	Chlorpheniramine	0.0
D006255	Rhinitis, Allergic, Seasonal	58-73-1	Diphenhydramine	0.0
D006255	Rhinitis, Allergic, Seasonal	80012-43-7	epinastine	0.0
D006255	Rhinitis, Allergic, Seasonal	34580-13-7	Ketotifen	0.0
D006255	Rhinitis, Allergic, Seasonal	79794-75-5	Loratadine	0.0
D006255	Rhinitis, Allergic, Seasonal	90-82-4	Pseudoephedrine	0.0
D006255	Rhinitis, Allergic, Seasonal	50679-08-8	Terfenadine	0.0
D045169	Severe Acute Respiratory Syndrome	54-05-7	Chloroquine	0.0
D045169	Severe Acute Respiratory Syndrome	50-63-5	chloroquine diphosphate	0.0
D045169	Severe Acute Respiratory Syndrome	476-28-8	lycorine	0.0
D045169	Severe Acute Respiratory Syndrome	83-43-2	Methylprednisolone	0.0
D045169	Severe Acute Respiratory Syndrome	50-65-7	Niclosamide	0.0
D045169	Severe Acute Respiratory Syndrome	36791-04-5	Ribavirin	0.0
D045169	Severe Acute Respiratory Syndrome	61036-62-2	Teicoplanin	0.0
D012829	Silicosis	568-73-0	tanshinone	0.0
D012852	Sinusitis	103-90-2	Acetaminophen	0.0
D012852	Sinusitis	74469-00-4	Amoxicillin-Potassium Clavulanate Combination	0.0
D012852	Sinusitis	69-53-4	Ampicillin	0.0
D012852	Sinusitis	4419-39-0	Beclomethasone	0.0
D012852	Sinusitis	53994-73-3	Cefaclor	0.0
D012852	Sinusitis	15686-71-2	Cephalexin	0.0
D012852	Sinusitis	81103-11-9	Clarithromycin	0.0
D012852	Sinusitis	58-73-1	Diphenhydramine	0.0
D012852	Sinusitis	112811-59-3	Gatifloxacin	0.0
D012852	Sinusitis	93-14-1	Guaifenesin	0.0
D012852	Sinusitis	10118-90-8	Minocycline	0.0
D012852	Sinusitis	82419-36-1	Ofloxacin	0.0
D012852	Sinusitis	50808-49-6	Ornade	0.0
D012852	Sinusitis	59-42-7	Phenylephrine	0.0
D012852	Sinusitis	14838-15-4	Phenylpropanolamine	0.0
D012852	Sinusitis	53-03-2	Prednisone	0.0
D012852	Sinusitis	90-82-4	Pseudoephedrine	0.0
D012852	Sinusitis	68-35-9	Sulfadiazine	0.0
D012852	Sinusitis	50679-08-8	Terfenadine	0.0
D012852	Sinusitis	738-70-5	Trimethoprim	0.0
D012852	Sinusitis	486-12-4	Triprolidine	0.0
D012852	Sinusitis	107753-78-6	zafirlukast	0.0
D012852	Sinusitis	132880-11-6	zileuton	0.0
D020182	Sleep Apnea, Central	59-66-5	Acetazolamide	0.0
D020181	Sleep Apnea, Obstructive	158966-92-8	montelukast	0.0
D020181	Sleep Apnea, Obstructive	57-47-6	Physostigmine	0.0
D020181	Sleep Apnea, Obstructive	52-01-7	Spironolactone	0.0
D020181	Sleep Apnea, Obstructive	132880-11-6	zileuton	0.0
D012893	Sleep Wake Disorders	67287-49-4	2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine	0.0
D012893	Sleep Wake Disorders	50-48-6	Amitriptyline	0.0
D012893	Sleep Wake Disorders	4317-14-0	amitriptyline N-oxide	0.0
D012893	Sleep Wake Disorders	29122-68-7	Atenolol	0.0
D012893	Sleep Wake Disorders	51333-22-3	Budesonide	0.0
D012893	Sleep Wake Disorders	298-46-4	Carbamazepine	0.0
D012893	Sleep Wake Disorders	59729-33-8	Citalopram	0.0
D012893	Sleep Wake Disorders	1622-61-3	Clonazepam	0.0
D012893	Sleep Wake Disorders	4205-90-7	Clonidine	0.0
D012893	Sleep Wake Disorders	50-47-5	Desipramine	0.0
D012893	Sleep Wake Disorders	1668-19-5	Doxepin	0.0
D012893	Sleep Wake Disorders	17617-23-1	Flurazepam	0.0
D012893	Sleep Wake Disorders	26807-65-8	Indapamide	0.0
D012893	Sleep Wake Disorders	53230-10-7	Mefloquine	0.0
D012893	Sleep Wake Disorders	73-31-4	Melatonin	0.0
D012893	Sleep Wake Disorders	59467-70-8	Midazolam	0.0
D012893	Sleep Wake Disorders	68693-11-8	Modafinil	0.0
D012893	Sleep Wake Disorders	146-22-5	Nitrazepam	0.0
D012893	Sleep Wake Disorders	72-69-5	Nortriptyline	0.0
D012893	Sleep Wake Disorders	66104-22-1	Pergolide	0.0
D012893	Sleep Wake Disorders	106266-06-2	Risperidone	0.0
D012893	Sleep Wake Disorders	846-50-4	Temazepam	0.0
D012893	Sleep Wake Disorders	19794-93-5	Trazodone	0.0
D012893	Sleep Wake Disorders	28911-01-5	Triazolam	0.0
D013174	Sporotrichosis	84625-61-6	Itraconazole	0.0
D016706	Still's Disease, Adult-Onset	50-78-2	Aspirin	0.0
D016706	Still's Disease, Adult-Onset	59-05-2	Methotrexate	0.0
D013611	Tachycardia, Atrioventricular Nodal Reentry	56-65-5	Adenosine Triphosphate	0.0
D013611	Tachycardia, Atrioventricular Nodal Reentry	3737-09-5	Disopyramide	0.0
D013611	Tachycardia, Atrioventricular Nodal Reentry	54063-53-5	Propafenone	0.0
D013611	Tachycardia, Atrioventricular Nodal Reentry	52-53-9	Verapamil	0.0
D013612	Tachycardia, Ectopic Atrial	7439-95-4	Magnesium	0.0
D013613	Tachycardia, Ectopic Junctional	1951-25-3	Amiodarone	0.0
D013613	Tachycardia, Ectopic Junctional	52-53-9	Verapamil	0.0
D013617	Tachycardia, Supraventricular	58-61-7	Adenosine	0.0
D013617	Tachycardia, Supraventricular	56-65-5	Adenosine Triphosphate	0.0
D013617	Tachycardia, Supraventricular	1951-25-3	Amiodarone	0.0
D013617	Tachycardia, Supraventricular	29122-68-7	Atenolol	0.0
D013617	Tachycardia, Supraventricular	299-28-5	Calcium Gluconate	0.0
D013617	Tachycardia, Supraventricular	4205-90-7	Clonidine	0.0
D013617	Tachycardia, Supraventricular	71-63-6	Digitoxin	0.0
D013617	Tachycardia, Supraventricular	20830-75-5	Digoxin	0.0
D013617	Tachycardia, Supraventricular	42399-41-7	Diltiazem	0.0
D013617	Tachycardia, Supraventricular	3737-09-5	Disopyramide	0.0
D013617	Tachycardia, Supraventricular	312-48-1	Edrophonium	0.0
D013617	Tachycardia, Supraventricular	66778-36-7	Encainide	0.0
D013617	Tachycardia, Supraventricular	84057-94-3	esmolol	0.0
D013617	Tachycardia, Supraventricular	54143-55-4	Flecainide	0.0
D013617	Tachycardia, Supraventricular	87721-62-8	flestolol	0.0
D013617	Tachycardia, Supraventricular	137-58-6	Lidocaine	0.0
D013617	Tachycardia, Supraventricular	7439-95-4	Magnesium	0.0
D013617	Tachycardia, Supraventricular	37350-58-6	Metoprolol	0.0
D013617	Tachycardia, Supraventricular	42200-33-9	Nadolol	0.0
D013617	Tachycardia, Supraventricular	21829-25-4	Nifedipine	0.0
D013617	Tachycardia, Supraventricular	6673-35-4	Practolol	0.0
D013617	Tachycardia, Supraventricular	51-06-9	Procainamide	0.0
D013617	Tachycardia, Supraventricular	54063-53-5	Propafenone	0.0
D013617	Tachycardia, Supraventricular	525-66-6	Propranolol	0.0
D013617	Tachycardia, Supraventricular	56-54-2	Quinidine	0.0
D013617	Tachycardia, Supraventricular	3930-20-9	Sotalol	0.0
D013617	Tachycardia, Supraventricular	52-53-9	Verapamil	0.0
D017180	Tachycardia, Ventricular	143578-51-2	3,6-dimethylaminodibenzopyridonium edetate	0.0
D017180	Tachycardia, Ventricular	130061-81-3	3-hydroxy-10,11-dihydroquinidine	0.0
D017180	Tachycardia, Ventricular	58-61-7	Adenosine	0.0
D017180	Tachycardia, Ventricular	56-65-5	Adenosine Triphosphate	0.0
D017180	Tachycardia, Ventricular	125651-31-2	AHR 12234	0.0
D017180	Tachycardia, Ventricular	4360-12-7	Ajmaline	0.0
D017180	Tachycardia, Ventricular	33178-86-8	alinidine	0.0
D017180	Tachycardia, Ventricular	50588-47-1	amafolone	0.0
D017180	Tachycardia, Ventricular	317-34-0	Aminophylline	0.0
D017180	Tachycardia, Ventricular	1951-25-3	Amiodarone	0.0
D017180	Tachycardia, Ventricular	37640-71-4	Aprindine	0.0
D017180	Tachycardia, Ventricular	29122-68-7	Atenolol	0.0
D017180	Tachycardia, Ventricular	64706-54-3	Bepridil	0.0
D017180	Tachycardia, Ventricular	55-73-2	Bethanidine	0.0
D017180	Tachycardia, Ventricular	59-41-6	bretylium	0.0
D017180	Tachycardia, Ventricular	61-75-6	Bretylium Tosylate	0.0
D017180	Tachycardia, Ventricular	25614-03-3	Bromocriptine	0.0
D017180	Tachycardia, Ventricular	2180-92-9	Bupivacaine	0.0
D017180	Tachycardia, Ventricular	4138-96-9	Canrenoic Acid	0.0
D017180	Tachycardia, Ventricular	72956-09-3	Carvedilol	0.0
D017180	Tachycardia, Ventricular	56980-93-9	Celiprolol	0.0
D017180	Tachycardia, Ventricular	34919-98-7	cetamolol	0.0
D017180	Tachycardia, Ventricular	7261-97-4	Dantrolene	0.0
D017180	Tachycardia, Ventricular	42399-41-7	Diltiazem	0.0
D017180	Tachycardia, Ventricular	3737-09-5	Disopyramide	0.0
D017180	Tachycardia, Ventricular	115256-11-6	dofetilide	0.0
D017180	Tachycardia, Ventricular	548-73-2	Droperidol	0.0
D017180	Tachycardia, Ventricular	13838-16-9	Enflurane	0.0
D017180	Tachycardia, Ventricular	50-28-2	Estradiol	0.0
D017180	Tachycardia, Ventricular	54143-55-4	Flecainide	0.0
D017180	Tachycardia, Ventricular	87721-62-8	flestolol	0.0
D017180	Tachycardia, Ventricular	52468-60-7	Flunarizine	0.0
D017180	Tachycardia, Ventricular	406-90-6	fluroxene	0.0
D017180	Tachycardia, Ventricular	93390-81-9	fosphenytoin	0.0
D017180	Tachycardia, Ventricular	9007-92-5	Glucagon	0.0
D017180	Tachycardia, Ventricular	29110-47-2	Guanfacine	0.0
D017180	Tachycardia, Ventricular	35354-74-6	honokiol	0.0
D017180	Tachycardia, Ventricular	79944-58-4	Idazoxan	0.0
D017180	Tachycardia, Ventricular	74517-78-5	indecainide	0.0
D017180	Tachycardia, Ventricular	8067-59-2	Innovar	0.0
D017180	Tachycardia, Ventricular	26675-46-7	Isoflurane	0.0
D017180	Tachycardia, Ventricular	7683-59-2	Isoproterenol	0.0
D017180	Tachycardia, Ventricular	6740-88-1	Ketamine	0.0
D017180	Tachycardia, Ventricular	36894-69-6	Labetalol	0.0
D017180	Tachycardia, Ventricular	137-58-6	Lidocaine	0.0
D017180	Tachycardia, Ventricular	7439-95-4	Magnesium	0.0
D017180	Tachycardia, Ventricular	7786-30-3	Magnesium Chloride	0.0
D017180	Tachycardia, Ventricular	7487-88-9	Magnesium Sulfate	0.0
D017180	Tachycardia, Ventricular	528-43-8	magnolol	0.0
D017180	Tachycardia, Ventricular	76-38-0	Methoxyflurane	0.0
D017180	Tachycardia, Ventricular	37350-58-6	Metoprolol	0.0
D017180	Tachycardia, Ventricular	31828-71-4	Mexiletine	0.0
D017180	Tachycardia, Ventricular	31883-05-3	Moricizine	0.0
D017180	Tachycardia, Ventricular	42200-33-9	Nadolol	0.0
D017180	Tachycardia, Ventricular	65141-46-0	Nicorandil	0.0
D017180	Tachycardia, Ventricular	55-63-0	Nitroglycerin	0.0
D017180	Tachycardia, Ventricular	50-60-2	Phentolamine	0.0
D017180	Tachycardia, Ventricular	57-41-0	Phenytoin	0.0
D017180	Tachycardia, Ventricular	57-47-6	Physostigmine	0.0
D017180	Tachycardia, Ventricular	85371-64-8	Pinacidil	0.0
D017180	Tachycardia, Ventricular	50643-33-9	pranolium	0.0
D017180	Tachycardia, Ventricular	51-06-9	Procainamide	0.0
D017180	Tachycardia, Ventricular	525-66-6	Propranolol	0.0
D017180	Tachycardia, Ventricular	86073-85-0	quinacainol	0.0
D017180	Tachycardia, Ventricular	56-54-2	Quinidine	0.0
D017180	Tachycardia, Ventricular	104606-13-5	R 56865	0.0
D017180	Tachycardia, Ventricular	15662-33-6	Ryanodine	0.0
D017180	Tachycardia, Ventricular	144-55-8	Sodium Bicarbonate	0.0
D017180	Tachycardia, Ventricular	72-17-3	Sodium Lactate	0.0
D017180	Tachycardia, Ventricular	3930-20-9	Sotalol	0.0
D017180	Tachycardia, Ventricular	8001-22-7	Soybean Oil	0.0
D017180	Tachycardia, Ventricular	4368-28-9	Tetrodotoxin	0.0
D017180	Tachycardia, Ventricular	85136-71-6	tilisolol	0.0
D017180	Tachycardia, Ventricular	13379-86-7	tiprenolol	0.0
D017180	Tachycardia, Ventricular	41708-72-9	Tocainide	0.0
D017180	Tachycardia, Ventricular	302-79-4	Tretinoin	0.0
D017180	Tachycardia, Ventricular	52-53-9	Verapamil	0.0
D017180	Tachycardia, Ventricular	146-48-5	Yohimbine	0.0
D017180	Tachycardia, Ventricular	85175-67-3	zatebradine	0.0
D014069	Tonsillitis	76610-84-9	cefbuperazone	0.0
D014069	Tonsillitis	79350-37-1	Cefixime	0.0
D014069	Tonsillitis	73384-59-5	Ceftriaxone	0.0
D014069	Tonsillitis	114-07-8	Erythromycin	0.0
D014069	Tonsillitis	87-08-1	Penicillin V	0.0
D014069	Tonsillitis	76497-13-7	sultamicillin	0.0
D014123	Toxoplasmosis	71963-77-4	Artemether	0.0
D014123	Toxoplasmosis	94015-53-9	Atovaquone	0.0
D014123	Toxoplasmosis	85721-33-1	Ciprofloxacin	0.0
D014123	Toxoplasmosis	80-08-0	Dapsone	0.0
D014123	Toxoplasmosis	29091-05-2	dinitramine	0.0
D014123	Toxoplasmosis	59-30-3	Folic Acid	0.0
D014123	Toxoplasmosis	52286-59-6	ginsenoside Re	0.0
D014123	Toxoplasmosis	69806-34-4	haloxyfop	0.0
D014123	Toxoplasmosis	19044-88-3	oryzalin	0.0
D014123	Toxoplasmosis	58-14-0	Pyrimethamine	0.0
D014123	Toxoplasmosis	68-35-9	Sulfadiazine	0.0
D014134	Tracheal Neoplasms	15663-27-1	Cisplatin	0.0
D014376	Tuberculosis	6267-02-3	9,9-dimethylcarbazine	0.0
D014376	Tuberculosis	37517-28-5	Amikacin	0.0
D014376	Tuberculosis	65-49-6	Aminosalicylic Acid	0.0
D014376	Tuberculosis	11003-38-6	Capreomycin	0.0
D014376	Tuberculosis	474-25-9	Chenodeoxycholic Acid	0.0
D014376	Tuberculosis	85721-33-1	Ciprofloxacin	0.0
D014376	Tuberculosis	68-41-7	Cycloserine	0.0
D014376	Tuberculosis	74-55-5	Ethambutol	0.0
D014376	Tuberculosis	536-33-4	Ethionamide	0.0
D014376	Tuberculosis	54-85-3	Isoniazid	0.0
D014376	Tuberculosis	59-01-8	Kanamycin	0.0
D014376	Tuberculosis	82419-36-1	Ofloxacin	0.0
D014376	Tuberculosis	50-24-8	Prednisolone	0.0
D014376	Tuberculosis	98-96-4	Pyrazinamide	0.0
D014376	Tuberculosis	13292-46-1	Rifampin	0.0
D014376	Tuberculosis	57-92-1	Streptomycin	0.0
D014376	Tuberculosis	25683-71-0	terizidone	0.0
D014376	Tuberculosis	104-06-3	Thioacetazone	0.0
D014376	Tuberculosis	302-79-4	Tretinoin	0.0
D014376	Tuberculosis	52-53-9	Verapamil	0.0
D014376	Tuberculosis	32988-50-4	Viomycin	0.0
